Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
1772  -0.277913  -0.353429  -0.549678  0.088481  0.008388  9.733869  32.41  0.000  0.000  0.000  
1773  -0.262403  -0.362415  -0.474686  0.083016  0.012723  9.738799  32.41  0.000  0.000  0.000  
1774  -0.216687  -0.374286  -0.633332  0.100421  0.013725  9.737939  32.41  0.000  0.000  0.000  
1775  -0.163834  -0.359381  -0.587787  0.094379  0.012559  9.736162  32.41  0.000  0.000  0.000  
1776  -0.208893  -0.429516  -0.535564  0.086134  0.017068  9.717737  32.41  0.000  0.000  0.000  
1777  -0.269192  -0.452427  -0.566199  0.093276  0.009785  9.715563  32.41  0.000  0.000  0.000  
1778  -0.255168  -0.321995  -0.587370  0.096183  0.007620  9.728820  32.41  0.000  0.000  0.000  
1779  -0.247085  -0.399296  -0.535217  0.086082  0.011445  9.736231  32.41  0.000  0.000  0.000  
1780  -0.269459  -0.406615  -0.565856  0.086595  0.004433  9.713251  32.41  0.000  0.000  0.000  
1781  -0.255115  -0.390800  -0.579913  0.096871  0.001877  9.741630  32.41  0.000  0.000  0.000  
1782  -0.156079  -0.413312  -0.557846  0.086128  0.017257  9.727679  32.41  0.000  0.000  0.000  
1783  -0.232699  -0.299149  -0.571929  0.087960  0.024310  9.722478  32.41  0.000  0.000  0.000  
1784  -0.224818  -0.359868  -0.587399  0.090933  0.015061  9.740511  32.41  0.000  0.000  0.000  
1785  -0.172202  -0.345067  -0.534018  0.084968  0.016210  9.734909  32.41  0.000  0.000  0.000  
1786  -0.262614  -0.330001  -0.572459  0.091393  0.008857  9.728494  32.41  0.000  0.000  0.000  
1787  -0.239481  -0.391748  -0.527698  0.104010  0.012110  9.717746  32.41  0.000  0.000  0.000  
1788  -0.217634  -0.330658  -0.511477  0.092045  0.008783  9.725057  32.40  0.000  0.000  0.000  
1789  -0.315394  -0.384925  -0.520063  0.096890  0.012829  9.720452  32.40  0.000  0.000  0.000  
1790  -0.262235  -0.375544  -0.588025  0.083048  0.009181  9.741186  32.40  0.000  0.000  0.000  
1791  -0.224427  -0.367417  -0.595428  0.085981  0.004177  9.730875  32.40  0.000  0.000  0.000  
1792  -0.247213  -0.352501  -0.587838  0.076416  0.005204  9.716976  32.40  0.000  0.000  0.000  
1793  -0.232460  -0.375900  -0.549623  0.087928  0.007263  9.705912  32.40  0.000  0.000  0.000  
1794  -0.202724  -0.276079  -0.563935  0.099136  0.005098  9.723400  32.40  0.000  0.000  0.000  
1795  -0.171566  -0.390367  -0.564987  0.087899  0.009692  9.707824  32.40  0.000  0.000  0.000  
1796  -0.284820  -0.345406  -0.580681  0.088834  -0.001288  9.727599  32.40  0.000  0.000  0.000  
1797  -0.224369  -0.360373  -0.565330  0.099738  0.010103  9.735500  32.40  0.000  0.000  0.000  
1798  -0.262435  -0.367165  -0.625485  0.093849  0.006427  9.727850  32.39  0.000  0.000  0.000  
1799  -0.255310  -0.338377  -0.526863  0.079969  0.000091  9.764256  32.39  0.000  0.000  0.000  
1800  -0.239637  -0.406116  -0.572761  0.096269  0.006615  9.739060  32.39  0.000  0.000  0.000  
1801  -0.323906  -0.308558  -0.518891  0.102900  0.012893  9.727074  32.39  0.000  0.000  0.000  
1802  -0.270617  -0.322371  -0.571938  0.101627  0.009359  9.760426  32.39  0.000  0.000  0.000  
1803  -0.292900  -0.351583  -0.655488  0.096405  0.020269  9.734584  32.41  0.000  0.000  0.000  
1804  -0.261975  -0.390126  -0.626062  0.091986  0.005433  9.737292  32.41  0.000  0.000  0.000  
1805  -0.187795  -0.283389  -0.571183  0.098681  0.012912  9.725761  32.41  0.000  0.000  0.000  
1806  -0.262826  -0.361196  -0.534497  0.090779  -0.002952  9.735714  32.41  0.000  0.000  0.000  
1807  -0.247779  -0.361041  -0.534346  0.102169  -0.002632  9.727154  32.41  0.000  0.000  0.000  
1808  -0.285374  -0.352798  -0.587540  0.096957  0.016730  9.705784  32.42  0.000  0.000  0.000  
1809  -0.247697  -0.345080  -0.572153  0.087299  0.010298  9.739408  32.42  0.000  0.000  0.000  
1810  -0.271178  -0.323714  -0.495824  0.076633  0.010042  9.720514  32.42  0.000  0.000  0.000  
1811  -0.224948  -0.366900  -0.617407  0.098178  0.012648  9.711804  32.42  0.000  0.000  0.000  
1812  -0.179336  -0.391408  -0.511963  0.092168  0.018501  9.733549  32.42  0.000  0.000  0.000  
1813  -0.255286  -0.331040  -0.511808  0.096709  0.000512  9.732289  32.41  0.000  0.000  0.000  
1814  -0.240206  -0.329598  -0.579575  0.105204  0.007533  9.729103  32.41  0.000  0.000  0.000  
1815  -0.194768  -0.345013  -0.549332  0.086097  0.010727  9.729910  32.41  0.000  0.000  0.000  
1816  -0.157076  -0.344351  -0.564133  0.094519  0.011715  9.723539  32.41  0.000  0.000  0.000  
1817  -0.156770  -0.359658  -0.564517  0.095023  0.004992  9.715767  32.41  0.000  0.000  0.000  
1818  -0.262749  -0.345809  -0.542128  0.101072  0.014698  9.726693  32.41  0.000  0.000  0.000  
1819  -0.141979  -0.336146  -0.586669  0.101646  0.007733  9.737823  32.41  0.000  0.000  0.000  
1820  -0.209860  -0.344442  -0.587134  0.093211  0.003004  9.735995  32.41  0.000  0.000  0.000  
1821  -0.239676  -0.374592  -0.625496  0.099292  0.011481  9.713699  32.41  0.000  0.000  0.000  
1822  -0.172243  -0.337145  -0.549049  0.095743  0.017309  9.735580  32.41  0.000  0.000  0.000  
1823  -0.285370  -0.369204  -0.527213  0.089141  0.012658  9.707408  32.41  0.000  0.000  0.000  
1824  -0.248178  -0.315637  -0.511213  0.091595  0.020822  9.729653  32.41  0.000  0.000  0.000  
1825  -0.209058  -0.359401  -0.610758  0.094962  0.011702  9.722800  32.41  0.000  0.000  0.000  
1826  -0.247567  -0.368273  -0.557237  0.100496  0.010962  9.718520  32.41  0.000  0.000  0.000  
1827  -0.202134  -0.352457  -0.564687  0.100441  0.011086  9.724896  32.41  0.000  0.000  0.000  
1828  -0.261785  -0.382673  -0.618753  0.096867  0.020441  9.712113  32.41  0.000  0.000  0.000  
1829  -0.178945  -0.367153  -0.587860  0.081866  0.016497  9.748172  32.41  0.000  0.000  0.000  
1830  -0.247822  -0.344916  -0.579540  0.102290  0.009942  9.728712  32.41  0.000  0.000  0.000  
1831  -0.209385  -0.374459  -0.617899  0.095076  0.008783  9.695231  32.41  0.000  0.000  0.000  
1832  -0.201176  -0.389895  -0.611136  0.089593  0.013674  9.729403  32.41  0.000  0.000  0.000  
1833  -0.156488  -0.383881  -0.496997  0.092607  0.008845  9.728543  32.39  0.000  0.000  0.000  
1834  -0.201914  -0.399124  -0.519722  0.093349  0.017399  9.739029  32.39  0.000  0.000  0.000  
1835  -0.224876  -0.330064  -0.549609  0.091297  -0.000594  9.734075  32.39  0.000  0.000  0.000  
1836  -0.247432  -0.384270  -0.519700  0.103482  0.012865  9.725901  32.39  0.000  0.000  0.000  
1837  -0.179135  -0.374606  -0.595168  0.099114  -0.001177  9.739100  32.39  0.000  0.000  0.000  
1838  -0.210197  -0.345248  -0.541466  0.084979  0.011243  9.725183  32.41  0.000  0.000  0.000  
1839  -0.232871  -0.330064  -0.549099  0.098690  0.009026  9.709981  32.41  0.000  0.000  0.000  
1840  -0.217464  -0.351991  -0.594653  0.107663  0.007826  9.714505  32.41  0.000  0.000  0.000  
1841  -0.194958  -0.354046  -0.473680  0.093416  0.023850  9.732743  32.41  0.000  0.000  0.000  
1842  -0.202469  -0.329662  -0.556724  0.099818  0.008514  9.746419  32.41  0.000  0.000  0.000  
1843  -0.202562  -0.360015  -0.564160  0.086277  0.018467  9.728814  32.41  0.000  0.000  0.000  
1844  -0.255124  -0.344743  -0.594973  0.091561  0.019788  9.738009  32.41  0.000  0.000  0.000  
1845  -0.270132  -0.406647  -0.557480  0.099289  0.004910  9.745320  32.41  0.000  0.000  0.000  
1846  -0.270283  -0.376971  -0.512033  0.095132  0.013574  9.727369  32.41  0.000  0.000  0.000  
1847  -0.270357  -0.368756  -0.542106  0.095818  0.019930  9.716438  32.41  0.000  0.000  0.000  
1848  -0.330924  -0.307427  -0.587468  0.095030  0.011745  9.725215  32.42  0.000  0.000  0.000  
1849  -0.270604  -0.322804  -0.549328  0.101026  0.009693  9.746264  32.42  0.000  0.000  0.000  
1850  -0.270276  -0.376398  -0.542208  0.095678  0.006387  9.726764  32.42  0.000  0.000  0.000  
1851  -0.202064  -0.374492  -0.610032  0.085586  0.014305  9.729393  32.42  0.000  0.000  0.000  
1852  -0.262191  -0.398292  -0.595628  0.099383  0.022646  9.735420  32.42  0.000  0.000  0.000  
1853  -0.240477  -0.329409  -0.586781  0.095734  0.009064  9.710527  32.41  0.000  0.000  0.000  
1854  -0.269914  -0.406683  -0.557750  0.095827  0.021995  9.730781  32.41  0.000  0.000  0.000  
1855  -0.187018  -0.337489  -0.541993  0.095635  0.013293  9.712650  32.41  0.000  0.000  0.000  
1856  -0.337787  -0.392384  -0.543135  0.108099  0.001605  9.732994  32.41  0.000  0.000  0.000  
1857  -0.240503  -0.330123  -0.549040  0.095091  0.006059  9.709204  32.41  0.000  0.000  0.000  
1858  -0.186861  -0.398396  -0.549747  0.078920  0.006992  9.749733  32.42  0.000  0.000  0.000  
1859  -0.210307  -0.353720  -0.496080  0.095058  0.001143  9.733471  32.42  0.000  0.000  0.000  
1860  -0.210346  -0.322196  -0.548816  0.090923  0.009444  9.727932  32.42  0.000  0.000  0.000  
1861  -0.232014  -0.390225  -0.602971  0.093868  0.008181  9.725818  32.42  0.000  0.000  0.000  
1862  -0.179543  -0.345175  -0.534318  0.092088  0.013911  9.711919  32.42  0.000  0.000  0.000  
1863  -0.232564  -0.383798  -0.534412  0.092096  0.005001  9.746289  32.41  0.000  0.000  0.000  
1864  -0.217254  -0.382825  -0.579840  0.102783  -0.003378  9.719678  32.41  0.000  0.000  0.000  
1865  -0.255433  -0.353038  -0.556883  0.091018  0.017109  9.722650  32.41  0.000  0.000  0.000  
1866  -0.186697  -0.359852  -0.572565  0.100300  0.001413  9.718724  32.41  0.000  0.000  0.000  
1867  -0.186856  -0.389619  -0.610086  0.100639  0.023162  9.731905  32.41  0.000  0.000  0.000  
1868  -0.293049  -0.368538  -0.564806  0.092167  0.013128  9.733858  32.42  0.000  0.000  0.000  
1869  -0.225187  -0.360381  -0.556774  0.096442  0.019406  9.720679  32.42  0.000  0.000  0.000  
1870  -0.195051  -0.314167  -0.564056  0.087273  0.009780  9.743577  32.42  0.000  0.000  0.000  
1871  -0.255307  -0.353202  -0.549497  0.106436  0.009057  9.747115  32.42  0.000  0.000  0.000  
1872  -0.277722  -0.384403  -0.527298  0.095784  0.018884  9.724209  32.42  0.000  0.000  0.000  
1873  -0.164641  -0.351619  -0.586785  0.104039  0.003284  9.725120  32.42  0.000  0.000  0.000  
1874  -0.156489  -0.374099  -0.610120  0.093324  0.014527  9.713650  32.42  0.000  0.000  0.000  
1875  -0.187545  -0.344168  -0.586594  0.098722  0.006302  9.723972  32.42  0.000  0.000  0.000  
1876  -0.217110  -0.376226  -0.527223  0.095655  0.011176  9.727115  32.42  0.000  0.000  0.000  
1877  -0.300534  -0.376824  -0.534763  0.090255  0.002280  9.727863  32.42  0.000  0.000  0.000  
1878  -0.201938  -0.374656  -0.602646  0.092034  0.004780  9.734517  32.42  0.000  0.000  0.000  
1879  -0.240817  -0.315389  -0.518480  0.090973  0.012310  9.721639  32.42  0.000  0.000  0.000  
1880  -0.225459  -0.353570  -0.511184  0.080786  0.008694  9.746047  32.42  0.000  0.000  0.000  
1881  -0.292989  -0.369696  -0.504545  0.101629  0.008485  9.745898  32.42  0.000  0.000  0.000  
1882  -0.240310  -0.337496  -0.564364  0.092161  0.015345  9.724676  32.42  0.000  0.000  0.000  
1883  -0.187700  -0.329891  -0.533605  0.095110  0.007561  9.725412  32.42  0.000  0.000  0.000  
1884  -0.225174  -0.360814  -0.534165  0.100603  0.018837  9.724368  32.42  0.000  0.000  0.000  
1885  -0.271308  -0.298941  -0.593700  0.092876  0.015709  9.713015  32.42  0.000  0.000  0.000  
1886  -0.186963  -0.382692  -0.572242  0.102400  0.022077  9.738550  32.42  0.000  0.000  0.000  
1887  -0.157613  -0.298350  -0.570996  0.090244  0.000271  9.716445  32.42  0.000  0.000  0.000  
1888  -0.179906  -0.345115  -0.533869  0.092745  0.011643  9.718834  32.42  0.000  0.000  0.000  
1889  -0.225401  -0.314721  -0.548954  0.098117  0.013952  9.717391  32.42  0.000  0.000  0.000  
1890  -0.240224  -0.374789  -0.609734  0.107255  0.020153  9.734366  32.42  0.000  0.000  0.000  
1891  -0.217671  -0.375990  -0.534069  0.102456  0.021713  9.751001  32.42  0.000  0.000  0.000  
1892  -0.247944  -0.361157  -0.526600  0.087356  0.007535  9.719972  32.42  0.000  0.000  0.000  
1893  -0.195230  -0.345655  -0.511050  0.101699  0.006902  9.725691  32.43  0.000  0.000  0.000  
1894  -0.262732  -0.367690  -0.594950  0.101084  0.007671  9.734336  32.43  0.000  0.000  0.000  
1895  -0.217213  -0.420972  -0.579901  0.089879  0.014936  9.733613  32.43  0.000  0.000  0.000  
1896  -0.194524  -0.374560  -0.602435  0.093445  0.022458  9.722440  32.43  0.000  0.000  0.000  
1897  -0.239813  -0.414002  -0.557460  0.087424  0.013758  9.733096  32.43  0.000  0.000  0.000  
1898  -0.179809  -0.368015  -0.533995  0.099273  0.004114  9.734867  32.43  0.000  0.000  0.000  
1899  -0.247600  -0.367981  -0.572280  0.090881  0.005286  9.729168  32.43  0.000  0.000  0.000  
1900  -0.240776  -0.353536  -0.518541  0.087449  0.009927  9.720259  32.43  0.000  0.000  0.000  
1901  -0.292700  -0.359962  -0.618028  0.091519  0.016448  9.750849  32.43  0.000  0.000  0.000  
1902  -0.202397  -0.361478  -0.488946  0.094483  0.009973  9.726138  32.43  0.000  0.000  0.000  
1903  -0.286020  -0.323472  -0.518854  0.091505  0.006800  9.714868  32.41  0.000  0.000  0.000  
1904  -0.217265  -0.390595  -0.572285  0.084945  0.006623  9.733548  32.41  0.000  0.000  0.000  
1905  -0.202480  -0.335851  -0.632130  0.090268  0.001640  9.725636  32.41  0.000  0.000  0.000  
1906  -0.247895  -0.344904  -0.579450  0.090866  0.002419  9.735500  32.41  0.000  0.000  0.000  
1907  -0.293563  -0.337222  -0.601869  0.099374  0.011132  9.758465  32.41  0.000  0.000  0.000  
1908  -0.270043  -0.351685  -0.640534  0.093213  0.005543  9.743793  32.44  0.000  0.000  0.000  
1909  -0.210509  -0.337138  -0.563703  0.101780  0.010653  9.734548  32.44  0.000  0.000  0.000  
1910  -0.247343  -0.397961  -0.602774  0.098064  0.003753  9.746626  32.44  0.000  0.000  0.000  
1911  -0.194829  -0.367456  -0.571888  0.089172  0.011536  9.742852  32.44  0.000  0.000  0.000  
1912  -0.201606  -0.421054  -0.572904  0.092738  0.013652  9.730233  32.44  0.000  0.000  0.000  
1913  -0.225637  -0.353253  -0.526047  0.089830  0.009464  9.728601  32.42  0.000  0.000  0.000  
1914  -0.263320  -0.329740  -0.579126  0.090308  0.003008  9.734844  32.42  0.000  0.000  0.000  
1915  -0.217745  -0.369355  -0.481183  0.092737  0.008313  9.732296  32.42  0.000  0.000  0.000  
1916  -0.247936  -0.338562  -0.511520  0.077562  -0.006143  9.749371  32.42  0.000  0.000  0.000  
1917  -0.225354  -0.352295  -0.579191  0.081414  0.008287  9.725028  32.42  0.000  0.000  0.000  
1918  -0.262666  -0.368276  -0.564864  0.087395  0.017166  9.723691  32.43  0.000  0.000  0.000  
1919  -0.179054  -0.382247  -0.595270  0.084912  0.013750  9.731150  32.43  0.000  0.000  0.000  
1920  -0.209996  -0.360250  -0.556804  0.088455  -0.000085  9.728209  32.43  0.000  0.000  0.000  
1921  -0.195640  -0.306441  -0.563324  0.092702  0.001120  9.731109  32.43  0.000  0.000  0.000  
1922  -0.172270  -0.368084  -0.526399  0.081342  0.005555  9.738322  32.43  0.000  0.000  0.000  
1923  -0.210688  -0.330198  -0.525769  0.088657  0.015214  9.747601  32.43  0.000  0.000  0.000  
1924  -0.179598  -0.367045  -0.587050  0.094428  0.000843  9.748735  32.43  0.000  0.000  0.000  
1925  -0.240655  -0.298868  -0.586552  0.090852  0.003333  9.720656  32.43  0.000  0.000  0.000  
1926  -0.180070  -0.351854  -0.578919  0.080844  0.010290  9.735865  32.43  0.000  0.000  0.000  
1927  -0.247734  -0.391991  -0.511786  0.099498  0.024097  9.717690  32.43  0.000  0.000  0.000  
1928  -0.210346  -0.360623  -0.533745  0.096385  0.008806  9.728841  32.43  0.000  0.000  0.000  
1929  -0.187301  -0.375295  -0.556737  0.088691  0.020860  9.730257  32.43  0.000  0.000  0.000  
1930  -0.247845  -0.398883  -0.549360  0.092886  0.013359  9.715178  32.43  0.000  0.000  0.000  
1931  -0.239821  -0.406373  -0.557448  0.094726  0.027895  9.726351  32.43  0.000  0.000  0.000  
1932  -0.187695  -0.352920  -0.526075  0.099313  0.004709  9.734812  32.43  0.000  0.000  0.000  
1933  -0.255113  -0.368778  -0.534658  0.095741  0.015806  9.719391  32.43  0.000  0.000  0.000  
1934  -0.285906  -0.329826  -0.586873  0.095244  0.018710  9.714892  32.43  0.000  0.000  0.000  
1935  -0.172391  -0.352520  -0.541327  0.092216  0.016017  9.728734  32.43  0.000  0.000  0.000  
1936  -0.172257  -0.366937  -0.586749  0.094540  0.005183  9.725825  32.43  0.000  0.000  0.000  
1937  -0.255640  -0.337029  -0.594331  0.093992  0.012448  9.730524  32.43  0.000  0.000  0.000  
1938  -0.209958  -0.383572  -0.534231  0.097119  0.026836  9.734803  32.43  0.000  0.000  0.000  
1939  -0.255547  -0.376908  -0.503956  0.094616  0.013711  9.734467  32.43  0.000  0.000  0.000  
1940  -0.270978  -0.300288  -0.526233  0.082527  0.011523  9.738516  32.43  0.000  0.000  0.000  
1941  -0.187662  -0.351633  -0.593992  0.083185  0.002268  9.723701  32.43  0.000  0.000  0.000  
1942  -0.194747  -0.383300  -0.541827  0.090942  0.007590  9.724740  32.43  0.000  0.000  0.000  
1943  -0.210309  -0.343937  -0.609204  0.099423  0.013487  9.725249  32.43  0.000  0.000  0.000  
1944  -0.248325  -0.305831  -0.624157  0.090410  0.013067  9.729756  32.43  0.000  0.000  0.000  
1945  -0.247199  -0.389782  -0.633118  0.095119  0.011402  9.738872  32.43  0.000  0.000  0.000  
1946  -0.209906  -0.343717  -0.624786  0.102954  0.015648  9.714931  32.43  0.000  0.000  0.000  
1947  -0.225576  -0.329230  -0.586451  0.098272  0.020913  9.738121  32.43  0.000  0.000  0.000  
1948  -0.172063  -0.414317  -0.504043  0.091774  0.026002  9.719592  32.43  0.000  0.000  0.000  
1949  -0.240380  -0.352309  -0.586908  0.083896  0.019692  9.729152  32.43  0.000  0.000  0.000  
1950  -0.232908  -0.345170  -0.556600  0.109000  0.019286  9.720997  32.43  0.000  0.000  0.000  
1951  -0.263186  -0.375961  -0.556681  0.094626  0.010358  9.746778  32.43  0.000  0.000  0.000  
1952  -0.240359  -0.360372  -0.564311  0.099343  0.010248  9.743314  32.43  0.000  0.000  0.000  
1953  -0.225695  -0.330072  -0.541053  0.088664  0.016017  9.726925  32.43  0.000  0.000  0.000  
1954  -0.232419  -0.383822  -0.534592  0.091514  0.008876  9.729795  32.43  0.000  0.000  0.000  
1955  -0.247351  -0.390331  -0.602762  0.080809  0.015457  9.756100  32.43  0.000  0.000  0.000  
1956  -0.217458  -0.351418  -0.624829  0.089821  0.016391  9.715694  32.43  0.000  0.000  0.000  
1957  -0.172341  -0.376275  -0.496146  0.091112  0.023052  9.721173  32.43  0.000  0.000  0.000  
1958  -0.240392  -0.360079  -0.579354  0.100642  0.016893  9.716516  32.43  0.000  0.000  0.000  
1959  -0.240426  -0.353164  -0.541600  0.087349  0.010885  9.770481  32.43  0.000  0.000  0.000  
1960  -0.157504  -0.351908  -0.563605  0.096383  0.007837  9.740742  32.43  0.000  0.000  0.000  
1961  -0.180175  -0.322904  -0.495820  0.089086  0.007920  9.741014  32.43  0.000  0.000  0.000  
1962  -0.210455  -0.375718  -0.541155  0.102416  0.006960  9.729346  32.43  0.000  0.000  0.000  
1963  -0.248467  -0.322212  -0.563650  0.092124  0.001048  9.727019  32.45  0.000  0.000  0.000  
1964  -0.255761  -0.361473  -0.511227  0.093464  0.016015  9.729405  32.45  0.000  0.000  0.000  
1965  -0.262805  -0.399483  -0.526992  0.086771  0.007467  9.747574  32.45  0.000  0.000  0.000  
1966  -0.216893  -0.436712  -0.557676  0.088658  0.017219  9.727305  32.45  0.000  0.000  0.000  
1967  -0.142492  -0.344838  -0.525701  0.096288  -0.001408  9.725741  32.45  0.000  0.000  0.000  
1968  -0.164655  -0.344563  -0.556597  0.104050  0.009653  9.745791  32.44  0.000  0.000  0.000  
1969  -0.202308  -0.375169  -0.572020  0.108931  0.012094  9.719772  32.44  0.000  0.000  0.000  
1970  -0.255299  -0.429484  -0.549530  0.091075  0.008515  9.742343  32.44  0.000  0.000  0.000  
1971  -0.217330  -0.398212  -0.572208  0.090408  0.012904  9.752676  32.44  0.000  0.000  0.000  
1972  -0.232771  -0.367789  -0.571859  0.093395  0.010611  9.727882  32.44  0.000  0.000  0.000  
1973  -0.172252  -0.389966  -0.579220  0.095880  0.016325  9.747048  32.43  0.000  0.000  0.000  
1974  -0.224783  -0.398588  -0.557285  0.083677  0.000316  9.746820  32.43  0.000  0.000  0.000  
1975  -0.248129  -0.329609  -0.579155  0.100460  0.002823  9.730405  32.43  0.000  0.000  0.000  
1976  -0.255176  -0.383018  -0.587378  0.098187  0.014451  9.743803  32.43  0.000  0.000  0.000  
1977  -0.187573  -0.336679  -0.579015  0.093942  0.008797  9.726970  32.43  0.000  0.000  0.000  
1978  -0.240438  -0.360933  -0.534046  0.100562  0.009491  9.704160  32.43  0.000  0.000  0.000  
1979  -0.255542  -0.368132  -0.564294  0.092157  0.005484  9.740405  32.43  0.000  0.000  0.000  
1980  -0.262834  -0.383791  -0.549576  0.105878  0.004513  9.727942  32.43  0.000  0.000  0.000  
1981  -0.270901  -0.323329  -0.518793  0.102306  0.011774  9.730772  32.43  0.000  0.000  0.000  
1982  -0.187430  -0.360305  -0.541490  0.092292  0.022997  9.718845  32.43  0.000  0.000  0.000  
1983  -0.180119  -0.336303  -0.593937  0.083787  0.006511  9.727122  32.43  0.000  0.000  0.000  
1984  -0.248507  -0.322493  -0.548518  0.088620  0.010923  9.741817  32.43  0.000  0.000  0.000  
1985  -0.248052  -0.382874  -0.586807  0.092780  -0.000173  9.726125  32.43  0.000  0.000  0.000  
1986  -0.209815  -0.405618  -0.579666  0.090465  0.012191  9.715284  32.43  0.000  0.000  0.000  
1987  -0.180286  -0.360021  -0.548486  0.091752  0.019749  9.736462  32.43  0.000  0.000  0.000  
1988  -0.263321  -0.359965  -0.594218  0.095307  0.015290  9.723750  32.44  0.000  0.000  0.000  
1989  -0.286737  -0.299176  -0.585835  0.093475  0.010831  9.739674  32.44  0.000  0.000  0.000  
1990  -0.179920  -0.374907  -0.571569  0.102480  0.018144  9.720506  32.44  0.000  0.000  0.000  
1991  -0.134245  -0.382015  -0.579326  0.106478  0.005214  9.733711  32.44  0.000  0.000  0.000  
1992  -0.255846  -0.369231  -0.503584  0.085110  0.014263  9.727170  32.44  0.000  0.000  0.000  
1993  -0.180605  -0.314056  -0.555619  0.097633  0.012368  9.728333  32.44  0.000  0.000  0.000  
1994  -0.217741  -0.352376  -0.571684  0.102358  0.012546  9.740093  32.44  0.000  0.000  0.000  
1995  -0.187720  -0.360257  -0.541130  0.101812  0.010207  9.711172  32.44  0.000  0.000  0.000  
1996  -0.225044  -0.414232  -0.534341  0.097575  0.005365  9.737069  32.44  0.000  0.000  0.000  
1997  -0.293618  -0.360672  -0.571640  0.101322  0.018033  9.714080  32.44  0.000  0.000  0.000  
1998  -0.247826  -0.360315  -0.571998  0.091440  -0.002541  9.726335  32.44  0.000  0.000  0.000  
1999  -0.232839  -0.360581  -0.549148  0.099380  0.012207  9.720718  32.44  0.000  0.000  0.000  
2000  -0.255201  -0.422159  -0.534565  0.099424  0.010641  9.732769  32.44  0.000  0.000  0.000  
2001  -0.240387  -0.383108  -0.571825  0.100692  0.018506  9.738609  32.44  0.000  0.000  0.000  
2002  -0.255749  -0.321899  -0.586650  0.102328  0.010615  9.732751  32.44  0.000  0.000  0.000  
2003  -0.179981  -0.367125  -0.579033  0.089749  0.001855  9.736826  32.43  0.000  0.000  0.000  
2004  -0.195436  -0.336269  -0.601295  0.097088  0.016720  9.737043  32.43  0.000  0.000  0.000  
2005  -0.202088  -0.381828  -0.625087  0.095758  0.010433  9.719719  32.43  0.000  0.000  0.000  
2006  -0.217976  -0.368885  -0.503522  0.094618  0.009285  9.721704  32.43  0.000  0.000  0.000  
2007  -0.248482  -0.345381  -0.548555  0.096429  0.006695  9.712215  32.43  0.000  0.000  0.000  
2008  -0.157769  -0.344523  -0.548191  0.091663  0.010064  9.729760  32.44  0.000  0.000  0.000  
2009  -0.218216  -0.322359  -0.540920  0.092228  0.012849  9.719294  32.44  0.000  0.000  0.000  
2010  -0.240970  -0.337961  -0.533379  0.089879  0.013933  9.743760  32.44  0.000  0.000  0.000  
2011  -0.188054  -0.305656  -0.601035  0.096421  0.011550  9.716095  32.44  0.000  0.000  0.000  
2012  -0.142467  -0.335921  -0.593606  0.101700  0.002019  9.751750  32.44  0.000  0.000  0.000  
2013  -0.240491  -0.360781  -0.541522  0.097592  0.011784  9.728972  32.44  0.000  0.000  0.000  
2014  -0.157065  -0.366806  -0.586779  0.098174  0.013304  9.746327  32.44  0.000  0.000  0.000  
2015  -0.248383  -0.344679  -0.586386  0.107763  0.005111  9.729156  32.44  0.000  0.000  0.000  
2016  -0.270857  -0.344497  -0.609356  0.097050  0.012680  9.713018  32.44  0.000  0.000  0.000  
2017  -0.226078  -0.361957  -0.465168  0.109066  0.011177  9.734749  32.44  0.000  0.000  0.000  
2018  -0.179708  -0.413944  -0.526593  0.095123  -0.001298  9.731013  32.45  0.000  0.000  0.000  
2019  -0.187639  -0.367898  -0.541232  0.091161  0.023129  9.725324  32.45  0.000  0.000  0.000  
2020  -0.149756  -0.336181  -0.586430  0.093319  0.007249  9.739514  32.45  0.000  0.000  0.000  
2021  -0.172559  -0.374659  -0.578835  0.086859  0.006635  9.735478  32.45  0.000  0.000  0.000  
2022  -0.157843  -0.306084  -0.563172  0.101818  0.015958  9.730767  32.45  0.000  0.000  0.000  
2023  -0.278633  -0.352735  -0.578953  0.095880  0.011955  9.737209  32.43  0.000  0.000  0.000  
2024  -0.172271  -0.358301  -0.639522  0.097010  0.011071  9.722636  32.43  0.000  0.000  0.000  
2025  -0.255577  -0.391441  -0.541632  0.095239  0.008087  9.721942  32.43  0.000  0.000  0.000  
2026  -0.263199  -0.375528  -0.579290  0.100647  0.011876  9.735556  32.43  0.000  0.000  0.000  
2027  -0.195388  -0.313393  -0.601348  0.102450  0.020562  9.721832  32.43  0.000  0.000  0.000  
2028  -0.187395  -0.336996  -0.564152  0.109926  -0.002739  9.725578  32.43  0.000  0.000  0.000  
2029  -0.263402  -0.352323  -0.594116  0.108383  0.006770  9.722460  32.43  0.000  0.000  0.000  
2030  -0.210590  -0.361301  -0.495733  0.080936  0.017837  9.755841  32.43  0.000  0.000  0.000  
2031  -0.194789  -0.405603  -0.571949  0.108946  0.004182  9.712301  32.43  0.000  0.000  0.000  
2032  -0.218253  -0.337466  -0.548421  0.098836  0.010335  9.716378  32.43  0.000  0.000  0.000  
2033  -0.225174  -0.359235  -0.617125  0.098239  0.016488  9.725321  32.44  0.000  0.000  0.000  
