Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
2067  -0.254235  -0.394907  -0.578994  0.083498  -0.024717  9.736845  34.05  0.000  0.000  0.000  
2068  -0.149580  -0.310204  -0.577366  0.098542  -0.018316  9.696222  34.05  0.000  0.000  0.000  
2069  -0.232272  -0.340573  -0.631073  0.099619  -0.029388  9.711470  34.05  0.000  0.000  0.000  
2070  -0.261901  -0.418677  -0.556553  0.096612  -0.029610  9.729617  34.05  0.000  0.000  0.000  
2071  -0.171505  -0.356054  -0.570582  0.100302  -0.020535  9.714301  34.05  0.000  0.000  0.000  
2072  -0.217591  -0.365347  -0.555524  0.094901  -0.019473  9.745437  34.05  0.000  0.000  0.000  
2073  -0.239866  -0.356747  -0.593450  0.107963  -0.031665  9.719032  34.05  0.000  0.000  0.000  
2074  -0.209873  -0.334121  -0.555216  0.107414  -0.025477  9.732748  34.05  0.000  0.000  0.000  
2075  -0.255119  -0.365491  -0.548188  0.103887  -0.019440  9.728726  34.05  0.000  0.000  0.000  
2076  -0.247878  -0.295452  -0.592714  0.102718  -0.018084  9.713327  34.05  0.000  0.000  0.000  
2077  -0.178532  -0.416931  -0.601643  0.093681  -0.023677  9.728651  34.05  0.000  0.000  0.000  
2078  -0.216376  -0.410534  -0.541215  0.090741  -0.019108  9.721477  34.05  0.000  0.000  0.000  
2079  -0.231905  -0.348446  -0.593448  0.082346  -0.020688  9.730940  34.04  0.000  0.000  0.000  
2080  -0.239395  -0.388526  -0.503167  0.106303  -0.018917  9.708325  34.04  0.000  0.000  0.000  
2081  -0.187026  -0.326193  -0.539969  0.094254  -0.026122  9.731455  34.04  0.000  0.000  0.000  
2082  -0.232112  -0.364643  -0.563308  0.097781  -0.032739  9.725472  34.04  0.000  0.000  0.000  
2083  -0.217084  -0.333418  -0.578024  0.109815  -0.025135  9.728739  34.04  0.000  0.000  0.000  
2084  -0.255790  -0.288679  -0.562325  0.098399  -0.030138  9.731471  34.04  0.000  0.000  0.000  
2085  -0.254647  -0.341462  -0.563198  0.102009  -0.029611  9.714649  34.04  0.000  0.000  0.000  
2086  -0.239078  -0.403270  -0.526097  0.101494  -0.019680  9.731238  34.04  0.000  0.000  0.000  
2087  -0.224999  -0.357261  -0.570637  0.104392  -0.028946  9.729020  34.04  0.000  0.000  0.000  
2088  -0.201836  -0.372863  -0.510351  0.097817  -0.029217  9.724954  34.04  0.000  0.000  0.000  
2089  -0.186846  -0.333132  -0.577903  0.099117  -0.018537  9.724519  34.04  0.000  0.000  0.000  
2090  -0.217718  -0.350951  -0.494841  0.100766  -0.035513  9.695937  34.04  0.000  0.000  0.000  
2091  -0.231877  -0.380532  -0.518167  0.102717  -0.016606  9.733689  34.04  0.000  0.000  0.000  
2092  -0.209493  -0.364849  -0.540518  0.109172  -0.028289  9.745579  34.04  0.000  0.000  0.000  
2093  -0.277049  -0.395520  -0.563926  0.102047  -0.023630  9.738259  34.04  0.000  0.000  0.000  
2094  -0.277886  -0.342826  -0.532892  0.103845  -0.022915  9.739888  34.04  0.000  0.000  0.000  
2095  -0.247347  -0.365044  -0.555777  0.093161  -0.015944  9.723880  34.04  0.000  0.000  0.000  
2096  -0.232163  -0.350270  -0.495086  0.105195  -0.007691  9.735319  34.04  0.000  0.000  0.000  
2097  -0.224935  -0.317437  -0.638302  0.105559  -0.030553  9.747576  34.04  0.000  0.000  0.000  
2098  -0.164554  -0.342176  -0.509738  0.102570  -0.032116  9.726630  34.04  0.000  0.000  0.000  
2099  -0.255686  -0.350820  -0.540312  0.104948  -0.033719  9.721474  34.05  0.000  0.000  0.000  
2100  -0.247687  -0.381056  -0.548283  0.085853  -0.028633  9.730227  34.05  0.000  0.000  0.000  
2101  -0.209568  -0.326009  -0.555219  0.100754  -0.034720  9.725358  34.05  0.000  0.000  0.000  
2102  -0.202832  -0.304303  -0.516919  0.096630  -0.027805  9.727545  34.05  0.000  0.000  0.000  
2103  -0.263193  -0.305201  -0.486948  0.111668  -0.019128  9.726022  34.05  0.000  0.000  0.000  
2104  -0.241041  -0.328269  -0.524760  0.102068  -0.022227  9.721894  34.04  0.000  0.000  0.000  
2105  -0.278014  -0.358463  -0.533018  0.104451  -0.023012  9.726921  34.04  0.000  0.000  0.000  
2106  -0.217480  -0.366257  -0.487506  0.102136  -0.014524  9.734955  34.04  0.000  0.000  0.000  
2107  -0.201673  -0.417594  -0.609170  0.105625  -0.023830  9.744643  34.04  0.000  0.000  0.000  
2108  -0.225389  -0.350113  -0.562890  0.109821  -0.024875  9.717861  34.04  0.000  0.000  0.000  
2109  -0.209771  -0.379857  -0.593530  0.104389  -0.029539  9.723771  34.06  0.000  0.000  0.000  
2110  -0.195284  -0.319610  -0.524607  0.101499  -0.021058  9.702495  34.06  0.000  0.000  0.000  
2111  -0.210432  -0.296452  -0.531980  0.105054  -0.024050  9.709561  34.06  0.000  0.000  0.000  
2112  -0.217516  -0.327135  -0.517338  0.102682  -0.020077  9.734169  34.06  0.000  0.000  0.000  
2113  -0.224226  -0.402756  -0.571329  0.099613  -0.028447  9.729506  34.06  0.000  0.000  0.000  
2114  -0.277337  -0.404076  -0.533684  0.090671  -0.026061  9.721851  34.05  0.000  0.000  0.000  
2115  -0.262644  -0.349460  -0.585872  0.103942  -0.014197  9.724420  34.05  0.000  0.000  0.000  
2116  -0.134130  -0.355864  -0.592999  0.099139  -0.017423  9.706594  34.05  0.000  0.000  0.000  
2117  -0.277825  -0.435864  -0.518750  0.094882  -0.022592  9.727615  34.05  0.000  0.000  0.000  
2118  -0.172623  -0.318952  -0.554755  0.100192  -0.029183  9.743004  34.05  0.000  0.000  0.000  
2119  -0.262877  -0.380008  -0.631495  0.110553  -0.009510  9.735361  34.06  0.000  0.000  0.000  
2120  -0.277367  -0.427797  -0.503672  0.104999  -0.029241  9.713829  34.06  0.000  0.000  0.000  
2121  -0.194110  -0.386907  -0.586136  0.102544  -0.035183  9.722417  34.06  0.000  0.000  0.000  
2122  -0.232427  -0.349315  -0.578184  0.097294  -0.021282  9.725368  34.06  0.000  0.000  0.000  
2123  -0.247713  -0.365375  -0.563238  0.092575  -0.014575  9.721769  34.06  0.000  0.000  0.000  
2124  -0.224513  -0.411312  -0.541087  0.097938  -0.017205  9.714713  34.06  0.000  0.000  0.000  
2125  -0.263483  -0.288565  -0.585002  0.094224  -0.028771  9.732856  34.06  0.000  0.000  0.000  
2126  -0.263139  -0.357225  -0.623622  0.101467  -0.022132  9.726558  34.06  0.000  0.000  0.000  
2127  -0.217183  -0.364152  -0.601001  0.094244  -0.026340  9.737787  34.06  0.000  0.000  0.000  
2128  -0.180434  -0.319680  -0.532034  0.093691  -0.022878  9.720098  34.06  0.000  0.000  0.000  
2129  -0.246717  -0.433934  -0.556670  0.114605  -0.025188  9.717592  34.06  0.000  0.000  0.000  
2130  -0.202508  -0.326082  -0.585296  0.099032  -0.027293  9.721625  34.06  0.000  0.000  0.000  
2131  -0.262489  -0.348922  -0.608597  0.100869  -0.023321  9.717005  34.06  0.000  0.000  0.000  
2132  -0.209497  -0.395465  -0.563521  0.105531  -0.034980  9.726469  34.06  0.000  0.000  0.000  
2133  -0.285396  -0.366058  -0.533177  0.094820  -0.027999  9.745099  34.06  0.000  0.000  0.000  
2134  -0.239679  -0.387711  -0.578700  0.104513  -0.017208  9.720766  34.05  0.000  0.000  0.000  
2135  -0.140576  -0.385419  -0.601214  0.104962  -0.031650  9.737358  34.05  0.000  0.000  0.000  
2136  -0.225332  -0.350276  -0.547783  0.102686  -0.019893  9.727503  34.05  0.000  0.000  0.000  
2137  -0.217706  -0.326787  -0.555092  0.104966  -0.032933  9.710917  34.05  0.000  0.000  0.000  
2138  -0.180032  -0.349684  -0.562708  0.103211  -0.026132  9.742537  34.05  0.000  0.000  0.000  
2139  -0.247829  -0.365633  -0.555645  0.095933  -0.038505  9.719105  34.06  0.000  0.000  0.000  
2140  -0.187100  -0.372607  -0.547991  0.096011  -0.030146  9.724315  34.06  0.000  0.000  0.000  
2141  -0.194968  -0.373172  -0.540376  0.100835  -0.025847  9.724838  34.06  0.000  0.000  0.000  
2142  -0.202436  -0.365507  -0.532790  0.100306  -0.018752  9.726126  34.06  0.000  0.000  0.000  
2143  -0.262668  -0.341982  -0.570663  0.101329  -0.036129  9.734854  34.06  0.000  0.000  0.000  
2144  -0.195518  -0.311923  -0.539585  0.085834  -0.031138  9.724166  34.05  0.000  0.000  0.000  
2145  -0.217813  -0.333496  -0.630752  0.112198  -0.025978  9.723956  34.05  0.000  0.000  0.000  
2146  -0.217386  -0.357936  -0.517695  0.090100  -0.024558  9.706351  34.05  0.000  0.000  0.000  
2147  -0.270806  -0.342760  -0.570536  0.097796  -0.031279  9.720336  34.05  0.000  0.000  0.000  
2148  -0.218203  -0.288113  -0.592360  0.110933  -0.032476  9.732629  34.05  0.000  0.000  0.000  
2149  -0.172219  -0.357159  -0.555266  0.115114  -0.033929  9.721224  34.06  0.000  0.000  0.000  
2150  -0.232907  -0.358106  -0.547890  0.115791  -0.025394  9.725123  34.06  0.000  0.000  0.000  
2151  -0.201448  -0.401840  -0.609070  0.090108  -0.020953  9.741601  34.06  0.000  0.000  0.000  
2152  -0.293095  -0.350122  -0.578374  0.105056  -0.023252  9.714654  34.06  0.000  0.000  0.000  
2153  -0.262762  -0.358505  -0.510311  0.114601  -0.025065  9.724026  34.06  0.000  0.000  0.000  
2154  -0.262669  -0.389003  -0.533340  0.108645  -0.023268  9.712952  34.05  0.000  0.000  0.000  
2155  -0.194718  -0.411334  -0.555968  0.106844  -0.022039  9.734297  34.05  0.000  0.000  0.000  
2156  -0.247903  -0.412047  -0.563668  0.102647  -0.022285  9.742355  34.05  0.000  0.000  0.000  
2157  -0.180225  -0.302898  -0.599979  0.097859  -0.025559  9.712466  34.05  0.000  0.000  0.000  
2158  -0.179022  -0.355261  -0.623551  0.106811  -0.025407  9.741583  34.05  0.000  0.000  0.000  
2159  -0.210040  -0.350038  -0.540209  0.107448  -0.023263  9.715300  34.04  0.000  0.000  0.000  
2160  -0.248002  -0.365728  -0.563159  0.104977  -0.029120  9.740668  34.04  0.000  0.000  0.000  
2161  -0.315484  -0.397004  -0.541221  0.109167  -0.029458  9.733288  34.04  0.000  0.000  0.000  
2162  -0.202729  -0.311220  -0.562393  0.103212  -0.028724  9.711390  34.04  0.000  0.000  0.000  
2163  -0.187336  -0.318483  -0.562487  0.097793  -0.029939  9.744361  34.04  0.000  0.000  0.000  
2164  -0.255224  -0.380403  -0.593686  0.099667  -0.023587  9.717418  34.05  0.000  0.000  0.000  
2165  -0.240338  -0.333755  -0.615763  0.104553  -0.013676  9.712528  34.05  0.000  0.000  0.000  
2166  -0.239716  -0.387408  -0.601372  0.102640  -0.024031  9.735250  34.05  0.000  0.000  0.000  
2167  -0.187708  -0.302993  -0.592469  0.091855  -0.026366  9.732424  34.05  0.000  0.000  0.000  
2168  -0.209868  -0.379974  -0.593504  0.105583  -0.028670  9.735951  34.05  0.000  0.000  0.000  
2169  -0.262897  -0.350117  -0.563120  0.103691  -0.040524  9.716733  34.06  0.000  0.000  0.000  
2170  -0.203276  -0.343430  -0.524760  0.106686  -0.038802  9.726878  34.06  0.000  0.000  0.000  
2171  -0.270438  -0.388866  -0.563557  0.101421  -0.026197  9.735435  34.06  0.000  0.000  0.000  
2172  -0.210589  -0.327023  -0.570063  0.109899  -0.016352  9.723539  34.06  0.000  0.000  0.000  
2173  -0.195623  -0.326835  -0.585082  0.104964  -0.030187  9.741947  34.06  0.000  0.000  0.000  
2174  -0.217719  -0.380983  -0.555650  0.094197  -0.031593  9.727863  34.07  0.000  0.000  0.000  
2175  -0.179147  -0.417334  -0.624159  0.108558  -0.028994  9.751910  34.07  0.000  0.000  0.000  
2176  -0.201799  -0.394411  -0.616455  0.111099  -0.016713  9.716123  34.07  0.000  0.000  0.000  
2177  -0.231830  -0.387286  -0.578748  0.102599  -0.026835  9.755754  34.07  0.000  0.000  0.000  
2178  -0.187746  -0.358497  -0.509850  0.088250  -0.029505  9.711588  34.07  0.000  0.000  0.000  
2179  -0.232694  -0.395965  -0.586154  0.101524  -0.016092  9.727345  34.07  0.000  0.000  0.000  
2180  -0.209949  -0.372333  -0.593401  0.104355  -0.032322  9.731800  34.07  0.000  0.000  0.000  
2181  -0.225989  -0.304522  -0.554684  0.103716  -0.037981  9.713867  34.07  0.000  0.000  0.000  
2182  -0.225064  -0.388881  -0.533136  0.103280  -0.022079  9.704364  34.07  0.000  0.000  0.000  
2183  -0.255874  -0.358674  -0.547902  0.118758  -0.029243  9.704586  34.07  0.000  0.000  0.000  
2184  -0.165215  -0.327038  -0.539642  0.107386  -0.028955  9.721960  34.07  0.000  0.000  0.000  
2185  -0.209797  -0.411197  -0.571161  0.096022  -0.028688  9.724520  34.07  0.000  0.000  0.000  
2186  -0.217981  -0.358199  -0.547777  0.093150  -0.017555  9.711567  34.07  0.000  0.000  0.000  
2187  -0.239860  -0.372569  -0.570929  0.099723  -0.017746  9.721323  34.07  0.000  0.000  0.000  
2188  -0.171620  -0.347525  -0.630958  0.094868  -0.022636  9.752567  34.07  0.000  0.000  0.000  
2189  -0.218365  -0.319852  -0.554832  0.099729  -0.016092  9.729093  34.04  0.000  0.000  0.000  
2190  -0.217108  -0.355971  -0.623624  0.116946  -0.029068  9.734678  34.04  0.000  0.000  0.000  
2191  -0.225684  -0.334645  -0.585332  0.110931  -0.032226  9.734813  34.04  0.000  0.000  0.000  
2192  -0.308018  -0.349446  -0.616293  0.099068  -0.022968  9.729162  34.04  0.000  0.000  0.000  
2193  -0.286177  -0.313528  -0.487037  0.099072  -0.022265  9.731955  34.04  0.000  0.000  0.000  
2194  -0.194199  -0.411049  -0.533426  0.093691  -0.022298  9.730103  34.06  0.000  0.000  0.000  
2195  -0.225015  -0.365020  -0.570713  0.106186  -0.027376  9.746970  34.06  0.000  0.000  0.000  
2196  -0.277899  -0.397023  -0.533450  0.103257  -0.022118  9.733699  34.06  0.000  0.000  0.000  
2197  -0.224958  -0.365183  -0.555607  0.113926  -0.031893  9.736159  34.06  0.000  0.000  0.000  
2198  -0.217414  -0.372871  -0.555652  0.114656  -0.018060  9.738677  34.06  0.000  0.000  0.000  
2199  -0.225097  -0.349176  -0.600774  0.100889  -0.020634  9.721741  34.06  0.000  0.000  0.000  
2200  -0.225325  -0.357311  -0.593231  0.109098  -0.036474  9.733117  34.06  0.000  0.000  0.000  
2201  -0.239709  -0.411432  -0.548688  0.094753  -0.037487  9.711909  34.06  0.000  0.000  0.000  
2202  -0.262885  -0.334739  -0.555402  0.091261  -0.026585  9.726053  34.06  0.000  0.000  0.000  
2203  -0.149541  -0.356945  -0.555175  0.090693  -0.023481  9.723702  34.06  0.000  0.000  0.000  
2204  -0.164637  -0.373353  -0.502476  0.109216  -0.023964  9.739470  34.06  0.000  0.000  0.000  
2205  -0.224719  -0.371702  -0.616240  0.116946  -0.028944  9.735770  34.06  0.000  0.000  0.000  
2206  -0.232805  -0.326789  -0.562719  0.100302  -0.018721  9.733221  34.06  0.000  0.000  0.000  
2207  -0.270489  -0.357504  -0.593466  0.084854  -0.009852  9.712018  34.06  0.000  0.000  0.000  
2208  -0.232913  -0.342285  -0.570411  0.099070  -0.022881  9.725537  34.06  0.000  0.000  0.000  
2209  -0.202858  -0.318654  -0.592682  0.088297  -0.023285  9.730037  34.06  0.000  0.000  0.000  
2210  -0.209505  -0.380227  -0.548237  0.093191  -0.012152  9.732057  34.06  0.000  0.000  0.000  
2211  -0.217948  -0.350883  -0.517462  0.095382  -0.031362  9.746101  34.06  0.000  0.000  0.000  
2212  -0.209892  -0.372496  -0.578295  0.104970  -0.030558  9.733329  34.06  0.000  0.000  0.000  
2213  -0.263902  -0.305138  -0.547243  0.096623  -0.027213  9.739554  34.06  0.000  0.000  0.000  
2214  -0.247570  -0.389001  -0.525713  0.099747  -0.015295  9.719120  34.07  0.000  0.000  0.000  
2215  -0.255481  -0.373441  -0.563292  0.106265  -0.021127  9.721853  34.07  0.000  0.000  0.000  
2216  -0.256172  -0.296768  -0.569862  0.084723  -0.022848  9.716947  34.07  0.000  0.000  0.000  
2217  -0.225579  -0.349765  -0.600643  0.108077  -0.019277  9.720372  34.07  0.000  0.000  0.000  
2218  -0.240761  -0.342710  -0.570362  0.097393  -0.010025  9.732781  34.07  0.000  0.000  0.000  
2219  -0.203051  -0.318889  -0.592629  0.103884  -0.018332  9.741891  34.07  0.000  0.000  0.000  
2220  -0.194546  -0.356015  -0.615940  0.096711  -0.020145  9.719280  34.07  0.000  0.000  0.000  
2221  -0.203187  -0.319288  -0.577470  0.102680  -0.020357  9.726310  34.07  0.000  0.000  0.000  
2222  -0.286374  -0.336176  -0.540150  0.100368  -0.014221  9.699455  34.07  0.000  0.000  0.000  
2223  -0.255019  -0.372992  -0.555857  0.109822  -0.024328  9.726111  34.07  0.000  0.000  0.000  
2224  -0.263192  -0.381670  -0.548239  0.104497  -0.017907  9.727698  34.05  0.000  0.000  0.000  
2225  -0.210263  -0.404026  -0.570954  0.093609  -0.030147  9.729845  34.05  0.000  0.000  0.000  
2226  -0.194431  -0.411565  -0.518241  0.095439  -0.026238  9.738324  34.05  0.000  0.000  0.000  
2227  -0.233001  -0.357640  -0.585669  0.103425  -0.007031  9.704887  34.05  0.000  0.000  0.000  
2228  -0.232524  -0.358219  -0.510189  0.096175  -0.013561  9.722376  34.05  0.000  0.000  0.000  
2229  -0.203049  -0.374113  -0.525143  0.106150  -0.032901  9.720047  34.05  0.000  0.000  0.000  
2230  -0.217712  -0.357986  -0.540289  0.098542  -0.015717  9.724992  34.05  0.000  0.000  0.000  
2231  -0.285581  -0.334510  -0.585732  0.100769  -0.034106  9.709826  34.05  0.000  0.000  0.000  
2232  -0.179897  -0.379318  -0.638675  0.109230  -0.023340  9.724523  34.05  0.000  0.000  0.000  
2233  -0.194569  -0.386771  -0.631377  0.100122  -0.035488  9.751552  34.05  0.000  0.000  0.000  
2234  -0.270659  -0.404036  -0.601462  0.101351  -0.032326  9.745034  34.06  0.000  0.000  0.000  
2235  -0.210042  -0.388856  -0.533049  0.113430  -0.021624  9.730901  34.06  0.000  0.000  0.000  
2236  -0.202498  -0.396544  -0.533094  0.098528  -0.017472  9.718721  34.06  0.000  0.000  0.000  
2237  -0.232940  -0.365422  -0.578205  0.099702  -0.019911  9.716783  34.06  0.000  0.000  0.000  
2238  -0.286425  -0.304813  -0.570059  0.093036  -0.028048  9.727900  34.06  0.000  0.000  0.000  
2239  -0.179713  -0.372631  -0.555475  0.087709  -0.023579  9.714231  34.07  0.000  0.000  0.000  
2240  -0.149872  -0.358162  -0.502158  0.094946  -0.016945  9.718615  34.07  0.000  0.000  0.000  
2241  -0.240084  -0.341301  -0.608352  0.103791  -0.029676  9.724458  34.07  0.000  0.000  0.000  
2242  -0.203004  -0.342633  -0.555078  0.102581  -0.031267  9.718040  34.07  0.000  0.000  0.000  
2243  -0.203192  -0.350487  -0.562668  0.111594  -0.024776  9.741784  34.07  0.000  0.000  0.000  
2244  -0.157035  -0.372417  -0.555384  0.098973  -0.031526  9.742137  34.08  0.000  0.000  0.000  
2245  -0.210585  -0.334642  -0.577705  0.119296  -0.033642  9.727608  34.08  0.000  0.000  0.000  
2246  -0.263612  -0.343019  -0.577967  0.110948  -0.030315  9.735626  34.08  0.000  0.000  0.000  
2247  -0.179368  -0.402472  -0.601255  0.091188  -0.034945  9.712539  34.08  0.000  0.000  0.000  
2248  -0.179570  -0.396257  -0.517949  0.119258  -0.035711  9.752659  34.08  0.000  0.000  0.000  
2249  -0.218407  -0.320716  -0.501894  0.101911  -0.037630  9.731367  34.06  0.000  0.000  0.000  
2250  -0.286246  -0.320540  -0.540025  0.094884  -0.023574  9.715543  34.06  0.000  0.000  0.000  
2251  -0.232346  -0.403977  -0.540963  0.092447  -0.027650  9.722605  34.06  0.000  0.000  0.000  
2252  -0.142178  -0.302468  -0.584773  0.105041  -0.024412  9.721935  34.06  0.000  0.000  0.000  
2253  -0.202996  -0.357871  -0.570363  0.107382  -0.029412  9.718389  34.06  0.000  0.000  0.000  
2254  -0.209395  -0.372934  -0.510381  0.100169  -0.032669  9.733174  34.08  0.000  0.000  0.000  
2255  -0.248986  -0.281790  -0.562008  0.101467  -0.022928  9.716124  34.08  0.000  0.000  0.000  
2256  -0.278776  -0.365856  -0.616061  0.107398  -0.027376  9.720294  34.08  0.000  0.000  0.000  
2257  -0.240447  -0.358038  -0.555487  0.116417  -0.021615  9.735693  34.08  0.000  0.000  0.000  
2258  -0.285784  -0.367113  -0.495266  0.103881  -0.017550  9.757081  34.08  0.000  0.000  0.000  
2259  -0.226112  -0.318991  -0.630421  0.113983  -0.024658  9.746484  34.06  0.000  0.000  0.000  
2260  -0.210051  -0.403650  -0.578573  0.084726  -0.020390  9.741076  34.06  0.000  0.000  0.000  
2261  -0.165311  -0.327156  -0.539615  0.096746  -0.015542  9.727793  34.06  0.000  0.000  0.000  
2262  -0.233286  -0.344367  -0.464456  0.094834  -0.026692  9.740079  34.06  0.000  0.000  0.000  
2263  -0.218144  -0.334714  -0.577735  0.099076  -0.022916  9.715479  34.06  0.000  0.000  0.000  
2264  -0.241187  -0.352248  -0.487156  0.099076  -0.021216  9.733891  34.07  0.000  0.000  0.000  
2265  -0.247845  -0.373392  -0.555721  0.105620  -0.025141  9.733054  34.07  0.000  0.000  0.000  
2266  -0.202885  -0.388812  -0.563153  0.103869  -0.022273  9.709501  34.07  0.000  0.000  0.000  
2267  -0.225564  -0.397813  -0.495275  0.109229  -0.022459  9.736673  34.07  0.000  0.000  0.000  
2268  -0.187749  -0.389113  -0.532853  0.101955  -0.032583  9.734562  34.07  0.000  0.000  0.000  
2269  -0.202238  -0.441157  -0.631939  0.098396  -0.030220  9.725833  34.08  0.000  0.000  0.000  
2270  -0.247595  -0.420340  -0.503344  0.103799  -0.028118  9.729925  34.08  0.000  0.000  0.000  
2271  -0.263463  -0.335445  -0.555245  0.097757  -0.034679  9.727287  34.08  0.000  0.000  0.000  
2272  -0.226008  -0.342897  -0.577763  0.103296  -0.016824  9.744419  34.08  0.000  0.000  0.000  
2273  -0.195906  -0.343010  -0.562483  0.102577  -0.030104  9.734127  34.08  0.000  0.000  0.000  
2274  -0.225968  -0.342617  -0.592896  0.086492  -0.025692  9.709036  34.09  0.000  0.000  0.000  
2275  -0.225815  -0.342662  -0.577816  0.102678  -0.020973  9.719892  34.09  0.000  0.000  0.000  
2276  -0.263276  -0.366410  -0.540495  0.094233  -0.028827  9.716287  34.09  0.000  0.000  0.000  
2277  -0.172070  -0.434841  -0.525865  0.112165  -0.029436  9.719680  34.09  0.000  0.000  0.000  
2278  -0.150064  -0.349611  -0.570074  0.097812  -0.028509  9.732129  34.09  0.000  0.000  0.000  
2279  -0.209607  -0.411545  -0.533408  0.097942  -0.015667  9.727316  34.07  0.000  0.000  0.000  
2280  -0.234596  -0.298714  -0.516544  0.112858  -0.018091  9.734749  34.07  0.000  0.000  0.000  
2281  -0.172929  -0.335851  -0.486784  0.112882  -0.016965  9.724293  34.07  0.000  0.000  0.000  
2282  -0.202756  -0.334358  -0.570187  0.102614  -0.026995  9.730957  34.07  0.000  0.000  0.000  
2283  -0.203059  -0.303652  -0.577345  0.097841  -0.024963  9.741084  34.07  0.000  0.000  0.000  
2284  -0.279108  -0.328839  -0.532399  0.088248  -0.027664  9.734641  34.06  0.000  0.000  0.000  
2285  -0.256865  -0.335968  -0.592758  0.093149  -0.016236  9.722197  34.06  0.000  0.000  0.000  
2286  -0.241123  -0.350659  -0.585466  0.100835  -0.026262  9.715302  34.06  0.000  0.000  0.000  
2287  -0.218026  -0.342658  -0.555165  0.094348  -0.018435  9.700032  34.06  0.000  0.000  0.000  
2288  -0.225595  -0.357524  -0.600719  0.101396  -0.029928  9.719501  34.06  0.000  0.000  0.000  
2289  -0.196036  -0.329198  -0.463994  0.097842  -0.025525  9.729286  34.08  0.000  0.000  0.000  
2290  -0.218482  -0.311907  -0.577402  0.095392  -0.032283  9.720929  34.08  0.000  0.000  0.000  
2291  -0.224521  -0.417319  -0.654580  0.109221  -0.023978  9.730581  34.08  0.000  0.000  0.000  
2292  -0.225118  -0.388135  -0.586048  0.098427  -0.027542  9.723225  34.08  0.000  0.000  0.000  
2293  -0.263448  -0.357718  -0.615977  0.096058  -0.024994  9.722091  34.08  0.000  0.000  0.000  
2294  -0.210635  -0.320269  -0.509482  0.103258  -0.021440  9.740663  34.08  0.000  0.000  0.000  
2295  -0.179270  -0.363536  -0.608442  0.101496  -0.018717  9.736799  34.08  0.000  0.000  0.000  
2296  -0.202903  -0.350134  -0.562746  0.121207  -0.021736  9.726379  34.08  0.000  0.000  0.000  
2297  -0.271280  -0.358586  -0.585690  0.094318  -0.020310  9.710696  34.08  0.000  0.000  0.000  
2298  -0.210297  -0.373107  -0.570624  0.085991  -0.015626  9.712236  34.08  0.000  0.000  0.000  
2299  -0.225744  -0.326863  -0.592796  0.103842  -0.023975  9.725142  34.07  0.000  0.000  0.000  
2300  -0.269746  -0.409731  -0.662279  0.102588  -0.030847  9.716893  34.07  0.000  0.000  0.000  
2301  -0.210679  -0.342963  -0.547516  0.095365  -0.033007  9.745678  34.07  0.000  0.000  0.000  
2302  -0.270640  -0.365662  -0.578383  0.094818  -0.030793  9.710186  34.07  0.000  0.000  0.000  
2303  -0.210617  -0.388979  -0.570697  0.093712  -0.018461  9.742038  34.07  0.000  0.000  0.000  
2304  -0.188061  -0.326180  -0.622858  0.104498  -0.017912  9.724735  34.09  0.000  0.000  0.000  
2305  -0.202817  -0.373597  -0.540328  0.105541  -0.031879  9.747504  34.09  0.000  0.000  0.000  
2306  -0.226327  -0.319950  -0.584997  0.094241  -0.026484  9.731604  34.09  0.000  0.000  0.000  
2307  -0.279132  -0.321360  -0.517190  0.109772  -0.028584  9.731809  34.09  0.000  0.000  0.000  
2308  -0.202620  -0.380980  -0.548023  0.092381  -0.033218  9.735700  34.09  0.000  0.000  0.000  
2309  -0.211463  -0.321048  -0.524379  0.093121  -0.018678  9.730327  34.07  0.000  0.000  0.000  
2310  -0.210833  -0.389939  -0.525273  0.109867  -0.018843  9.727787  34.07  0.000  0.000  0.000  
2311  -0.187894  -0.357284  -0.600541  0.107263  -0.041206  9.723717  34.07  0.000  0.000  0.000  
2312  -0.217973  -0.373437  -0.563061  0.094795  -0.032259  9.719121  34.07  0.000  0.000  0.000  
2313  -0.255730  -0.373513  -0.578346  0.107387  -0.027225  9.739165  34.07  0.000  0.000  0.000  
2314  -0.248574  -0.335235  -0.577804  0.099672  -0.021206  9.737454  34.08  0.000  0.000  0.000  
2315  -0.233183  -0.287274  -0.645385  0.085330  -0.020891  9.731382  34.08  0.000  0.000  0.000  
2316  -0.270768  -0.381298  -0.578509  0.106209  -0.026234  9.727837  34.08  0.000  0.000  0.000  
2317  -0.270848  -0.343624  -0.517598  0.100755  -0.031938  9.752802  34.08  0.000  0.000  0.000  
2318  -0.218058  -0.405198  -0.517994  0.102147  -0.012770  9.734342  34.08  0.000  0.000  0.000  
2319  -0.256768  -0.305818  -0.531975  0.109124  -0.033947  9.726702  34.09  0.000  0.000  0.000  
2320  -0.209365  -0.417480  -0.631847  0.104282  -0.040153  9.728329  34.09  0.000  0.000  0.000  
2321  -0.286044  -0.343745  -0.525199  0.100237  -0.024272  9.744522  34.09  0.000  0.000  0.000  
2322  -0.255681  -0.396673  -0.578600  0.114568  -0.027347  9.731080  34.09  0.000  0.000  0.000  
2323  -0.255882  -0.381671  -0.563263  0.099055  -0.023625  9.730129  34.09  0.000  0.000  0.000  
