Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
1522  -0.230098  -0.305731  -0.529827  0.102739  -0.024824  9.732935  33.47  0.000  0.000  0.000  
1523  -0.237624  -0.298487  -0.499543  0.089000  -0.022919  9.737065  33.47  0.000  0.000  0.000  
1524  -0.222067  -0.358683  -0.568292  0.109290  -0.026271  9.749094  33.47  0.000  0.000  0.000  
1525  -0.206429  -0.358255  -0.545690  0.094971  -0.022789  9.752499  33.50  0.000  0.000  0.000  
1526  -0.237559  -0.266866  -0.537044  0.100888  -0.030278  9.741523  33.50  0.000  0.000  0.000  
1527  -0.206305  -0.373234  -0.568567  0.103952  -0.023180  9.733974  33.50  0.000  0.000  0.000  
1528  -0.252399  -0.320268  -0.575547  0.102061  -0.034048  9.721485  33.50  0.000  0.000  0.000  
1529  -0.259855  -0.344246  -0.522920  0.097292  -0.031353  9.735030  33.50  0.000  0.000  0.000  
1530  -0.199811  -0.243349  -0.536638  0.097372  -0.023255  9.737471  33.49  0.000  0.000  0.000  
1531  -0.222094  -0.304767  -0.552601  0.084801  -0.024902  9.730296  33.49  0.000  0.000  0.000  
1532  -0.282739  -0.368861  -0.462708  0.095607  -0.019003  9.747046  33.49  0.000  0.000  0.000  
1533  -0.184471  -0.296302  -0.590127  0.096872  -0.012813  9.738606  33.49  0.000  0.000  0.000  
1534  -0.267215  -0.368106  -0.470319  0.107550  -0.021927  9.736178  33.49  0.000  0.000  0.000  
1535  -0.236814  -0.374317  -0.538371  0.100352  -0.023438  9.744425  33.49  0.000  0.000  0.000  
1536  -0.312877  -0.368445  -0.500661  0.095645  -0.017099  9.721526  33.49  0.000  0.000  0.000  
1537  -0.221849  -0.374129  -0.553390  0.100362  -0.021304  9.756934  33.49  0.000  0.000  0.000  
1538  -0.298026  -0.282675  -0.552572  0.102158  -0.021593  9.753626  33.49  0.000  0.000  0.000  
1539  -0.192653  -0.345550  -0.461932  0.099120  -0.027394  9.736585  33.49  0.000  0.000  0.000  
1540  -0.237236  -0.344453  -0.500130  0.099194  -0.019943  9.739158  33.51  0.000  0.000  0.000  
1541  -0.183932  -0.342898  -0.537828  0.097395  -0.019127  9.757851  33.51  0.000  0.000  0.000  
1542  -0.222631  -0.313396  -0.537413  0.100393  -0.019116  9.743658  33.51  0.000  0.000  0.000  
1543  -0.260232  -0.329923  -0.477291  0.089559  -0.026251  9.745162  33.51  0.000  0.000  0.000  
1544  -0.192273  -0.320471  -0.552527  0.109278  -0.026666  9.759713  33.51  0.000  0.000  0.000  
1545  -0.236412  -0.404321  -0.569045  0.117069  -0.026677  9.740048  33.50  0.000  0.000  0.000  
1546  -0.297555  -0.335699  -0.591067  0.093179  -0.023459  9.739564  33.50  0.000  0.000  0.000  
1547  -0.259997  -0.328823  -0.530282  0.090212  -0.021822  9.729852  33.50  0.000  0.000  0.000  
1548  -0.223010  -0.282667  -0.552111  0.093781  -0.023404  9.731821  33.50  0.000  0.000  0.000  
1549  -0.236749  -0.389717  -0.538549  0.101553  -0.025113  9.717113  33.50  0.000  0.000  0.000  
1550  -0.259966  -0.313305  -0.530130  0.097952  -0.024832  9.738194  33.50  0.000  0.000  0.000  
1551  -0.313641  -0.346390  -0.485091  0.095638  -0.015825  9.743462  33.50  0.000  0.000  0.000  
1552  -0.251819  -0.365999  -0.576187  0.099157  -0.023512  9.742678  33.50  0.000  0.000  0.000  
1553  -0.266876  -0.373924  -0.568784  0.111229  -0.011547  9.749895  33.50  0.000  0.000  0.000  
1554  -0.259627  -0.336111  -0.530463  0.107586  -0.017705  9.743793  33.50  0.000  0.000  0.000  
1555  -0.281953  -0.390191  -0.523651  0.095585  -0.022431  9.734798  33.48  0.000  0.000  0.000  
1556  -0.214317  -0.358960  -0.530509  0.095514  -0.028698  9.748064  33.48  0.000  0.000  0.000  
1557  -0.222448  -0.336741  -0.515021  0.103936  -0.023197  9.750832  33.48  0.000  0.000  0.000  
1558  -0.199187  -0.343439  -0.522730  0.106965  -0.020041  9.743526  33.48  0.000  0.000  0.000  
1559  -0.245708  -0.283022  -0.544636  0.096017  -0.038790  9.740730  33.48  0.000  0.000  0.000  
1560  -0.207033  -0.343280  -0.560487  0.105711  -0.025803  9.743100  33.50  0.000  0.000  0.000  
1561  -0.160967  -0.334127  -0.567979  0.100857  -0.033303  9.744989  33.50  0.000  0.000  0.000  
1562  -0.275066  -0.352126  -0.530597  0.101004  -0.018026  9.741186  33.50  0.000  0.000  0.000  
1563  -0.214390  -0.366556  -0.545691  0.103384  -0.019240  9.741432  33.50  0.000  0.000  0.000  
1564  -0.267562  -0.313073  -0.552833  0.110522  -0.022935  9.747552  33.50  0.000  0.000  0.000  
1565  -0.320931  -0.346249  -0.477633  0.105694  -0.027448  9.742677  33.49  0.000  0.000  0.000  
1566  -0.214815  -0.367308  -0.530453  0.119946  -0.039206  9.726051  33.49  0.000  0.000  0.000  
1567  -0.199265  -0.335214  -0.560433  0.099243  -0.013737  9.754059  33.49  0.000  0.000  0.000  
1568  -0.221769  -0.390557  -0.485523  0.096777  -0.022980  9.732505  33.49  0.000  0.000  0.000  
1569  -0.275431  -0.275403  -0.514573  0.098592  -0.019957  9.746277  33.49  0.000  0.000  0.000  
1570  -0.238047  -0.345676  -0.484787  0.094874  -0.033214  9.739708  33.48  0.000  0.000  0.000  
1571  -0.184803  -0.306307  -0.469141  0.102565  -0.039671  9.771649  33.48  0.000  0.000  0.000  
1572  -0.268110  -0.307048  -0.484555  0.098021  -0.015877  9.758376  33.48  0.000  0.000  0.000  
1573  -0.259724  -0.366261  -0.591245  0.109901  -0.025130  9.746583  33.48  0.000  0.000  0.000  
1574  -0.207119  -0.319817  -0.582905  0.103353  -0.021429  9.754709  33.48  0.000  0.000  0.000  
1575  -0.245452  -0.289984  -0.575029  0.107467  -0.030801  9.729814  33.50  0.000  0.000  0.000  
1576  -0.199485  -0.311565  -0.605498  0.106216  -0.035452  9.744094  33.50  0.000  0.000  0.000  
1577  -0.267743  -0.344952  -0.507739  0.108663  -0.030039  9.739108  33.50  0.000  0.000  0.000  
1578  -0.252404  -0.359671  -0.530582  0.100339  -0.025227  9.736399  33.50  0.000  0.000  0.000  
1579  -0.245038  -0.321600  -0.499854  0.118334  -0.018712  9.751153  33.50  0.000  0.000  0.000  
1580  -0.237422  -0.321691  -0.484717  0.103434  -0.014718  9.736127  33.49  0.000  0.000  0.000  
1581  -0.298201  -0.321589  -0.552925  0.102691  -0.028606  9.745750  33.49  0.000  0.000  0.000  
1582  -0.305604  -0.338111  -0.477549  0.100336  -0.025190  9.741117  33.49  0.000  0.000  0.000  
1583  -0.237072  -0.359152  -0.538140  0.103933  -0.023973  9.746908  33.49  0.000  0.000  0.000  
1584  -0.206820  -0.359893  -0.469974  0.105740  -0.024504  9.725392  33.49  0.000  0.000  0.000  
1585  -0.184610  -0.344306  -0.499839  0.117038  -0.030208  9.734642  33.49  0.000  0.000  0.000  
1586  -0.244242  -0.366371  -0.545917  0.119477  -0.024959  9.742832  33.49  0.000  0.000  0.000  
1587  -0.274896  -0.352614  -0.485277  0.094375  -0.023533  9.739048  33.49  0.000  0.000  0.000  
1588  -0.214761  -0.321033  -0.514865  0.104571  -0.020634  9.737048  33.49  0.000  0.000  0.000  
1589  -0.260076  -0.329384  -0.500016  0.105759  -0.020367  9.751699  33.49  0.000  0.000  0.000  
1590  -0.229171  -0.398292  -0.478116  0.103386  -0.020956  9.719472  33.49  0.000  0.000  0.000  
1591  -0.184134  -0.404948  -0.545976  0.108091  -0.026790  9.744361  33.49  0.000  0.000  0.000  
1592  -0.237963  -0.322701  -0.461886  0.108190  -0.016767  9.742859  33.49  0.000  0.000  0.000  
1593  -0.275136  -0.359138  -0.583585  0.106319  -0.024398  9.746322  33.49  0.000  0.000  0.000  
1594  -0.282841  -0.353157  -0.485203  0.096832  -0.016048  9.746026  33.49  0.000  0.000  0.000  
1595  -0.169412  -0.343602  -0.530044  0.106290  -0.026704  9.756129  33.50  0.000  0.000  0.000  
1596  -0.245026  -0.344457  -0.522781  0.094341  -0.027708  9.728431  33.50  0.000  0.000  0.000  
1597  -0.215488  -0.282293  -0.574753  0.090786  -0.024705  9.721951  33.50  0.000  0.000  0.000  
1598  -0.237672  -0.351796  -0.560579  0.099712  -0.027221  9.745957  33.50  0.000  0.000  0.000  
1599  -0.291434  -0.293152  -0.446505  0.093147  -0.026041  9.744474  33.50  0.000  0.000  0.000  
1600  -0.207559  -0.336530  -0.537580  0.103938  -0.023895  9.737357  33.51  0.000  0.000  0.000  
1601  -0.236421  -0.389084  -0.553760  0.099166  -0.022283  9.747211  33.51  0.000  0.000  0.000  
1602  -0.259788  -0.359063  -0.560904  0.096063  -0.033299  9.752254  33.51  0.000  0.000  0.000  
1603  -0.192189  -0.297496  -0.529626  0.100967  -0.023245  9.726255  33.51  0.000  0.000  0.000  
1604  -0.244664  -0.336507  -0.507677  0.100947  -0.023458  9.749195  33.51  0.000  0.000  0.000  
1605  -0.245307  -0.321813  -0.507341  0.092050  -0.015273  9.752831  33.49  0.000  0.000  0.000  
1606  -0.246081  -0.276318  -0.506649  0.107604  -0.015479  9.741995  33.49  0.000  0.000  0.000  
1607  -0.252977  -0.290943  -0.514581  0.105166  -0.020477  9.742872  33.49  0.000  0.000  0.000  
1608  -0.253130  -0.337919  -0.492338  0.103328  -0.025018  9.738073  33.49  0.000  0.000  0.000  
1609  -0.275421  -0.298844  -0.499694  0.107511  -0.023809  9.762868  33.49  0.000  0.000  0.000  
1610  -0.237582  -0.344643  -0.515158  0.097379  -0.021396  9.745084  33.49  0.000  0.000  0.000  
1611  -0.229343  -0.389601  -0.553599  0.105171  -0.019746  9.744455  33.49  0.000  0.000  0.000  
1612  -0.268072  -0.298564  -0.529851  0.089622  -0.020400  9.736007  33.49  0.000  0.000  0.000  
1613  -0.268578  -0.291675  -0.514511  0.106346  -0.021290  9.749912  33.49  0.000  0.000  0.000  
1614  -0.198968  -0.350098  -0.575796  0.111704  -0.024907  9.741467  33.49  0.000  0.000  0.000  
1615  -0.237491  -0.319917  -0.605673  0.113520  -0.022242  9.743285  33.49  0.000  0.000  0.000  
1616  -0.229901  -0.313114  -0.537522  0.103353  -0.023823  9.725785  33.49  0.000  0.000  0.000  
1617  -0.192308  -0.328370  -0.545037  0.099183  -0.021747  9.727584  33.49  0.000  0.000  0.000  
1618  -0.230192  -0.305265  -0.567607  0.115887  -0.023033  9.765756  33.49  0.000  0.000  0.000  
1619  -0.282642  -0.368743  -0.462734  0.111028  -0.032373  9.746013  33.49  0.000  0.000  0.000  
1620  -0.267939  -0.328782  -0.568013  0.095541  -0.024634  9.759593  33.50  0.000  0.000  0.000  
1621  -0.305488  -0.337853  -0.485142  0.089443  -0.038219  9.744097  33.50  0.000  0.000  0.000  
1622  -0.274889  -0.359649  -0.530725  0.106252  -0.031087  9.751008  33.50  0.000  0.000  0.000  
1623  -0.275226  -0.345046  -0.500229  0.096598  -0.040685  9.741101  33.50  0.000  0.000  0.000  
1624  -0.260222  -0.336374  -0.560545  0.100993  -0.019911  9.730860  33.50  0.000  0.000  0.000  
1625  -0.328124  -0.367235  -0.598979  0.097946  -0.024955  9.738522  33.50  0.000  0.000  0.000  
1626  -0.237826  -0.313516  -0.545014  0.081843  -0.020830  9.735241  33.50  0.000  0.000  0.000  
1627  -0.207829  -0.345530  -0.477100  0.103819  -0.034853  9.752496  33.50  0.000  0.000  0.000  
1628  -0.207734  -0.290188  -0.544612  0.091293  -0.033658  9.728115  33.50  0.000  0.000  0.000  
1629  -0.237736  -0.353385  -0.462269  0.098509  -0.028659  9.738004  33.50  0.000  0.000  0.000  
1630  -0.177123  -0.351831  -0.514991  0.105173  -0.018948  9.749549  33.51  0.000  0.000  0.000  
1631  -0.169057  -0.358649  -0.530300  0.087158  -0.025973  9.758554  33.51  0.000  0.000  0.000  
1632  -0.238251  -0.361289  -0.492453  0.102102  -0.026922  9.749332  33.51  0.000  0.000  0.000  
1633  -0.208329  -0.307441  -0.476562  0.096866  -0.012896  9.738311  33.51  0.000  0.000  0.000  
1634  -0.214959  -0.305447  -0.537333  0.103811  -0.036514  9.747105  33.51  0.000  0.000  0.000  
1635  -0.244614  -0.359667  -0.507931  0.095579  -0.022953  9.736023  33.50  0.000  0.000  0.000  
1636  -0.192679  -0.282848  -0.514210  0.099186  -0.018811  9.761796  33.50  0.000  0.000  0.000  
1637  -0.274901  -0.375027  -0.538443  0.098387  -0.041303  9.738277  33.50  0.000  0.000  0.000  
1638  -0.223454  -0.291762  -0.499144  0.097423  -0.016360  9.747694  33.50  0.000  0.000  0.000  
1639  -0.222520  -0.297316  -0.567527  0.117052  -0.027650  9.748969  33.50  0.000  0.000  0.000  
1640  -0.214808  -0.344311  -0.515093  0.102705  -0.027533  9.742094  33.50  0.000  0.000  0.000  
1641  -0.236814  -0.374317  -0.538371  0.103376  -0.019849  9.746282  33.50  0.000  0.000  0.000  
1642  -0.245805  -0.283140  -0.544609  0.104366  -0.041213  9.740690  33.50  0.000  0.000  0.000  
1643  -0.237892  -0.328147  -0.605644  0.092537  -0.027135  9.743982  33.50  0.000  0.000  0.000  
1644  -0.237452  -0.328423  -0.552837  0.100418  -0.016829  9.740985  33.50  0.000  0.000  0.000  
1645  -0.298417  -0.314346  -0.537664  0.105705  -0.027804  9.723962  33.50  0.000  0.000  0.000  
1646  -0.290814  -0.338602  -0.462277  0.102203  -0.017973  9.736422  33.50  0.000  0.000  0.000  
1647  -0.199542  -0.375413  -0.485149  0.094886  -0.032250  9.738509  33.50  0.000  0.000  0.000  
1648  -0.245350  -0.352709  -0.515211  0.092553  -0.026129  9.736817  33.50  0.000  0.000  0.000  
1649  -0.252757  -0.314591  -0.469516  0.107521  -0.025650  9.726170  33.50  0.000  0.000  0.000  
1650  -0.214246  -0.381396  -0.576135  0.107520  -0.023905  9.746922  33.49  0.000  0.000  0.000  
1651  -0.230299  -0.337750  -0.477167  0.103980  -0.019810  9.734991  33.49  0.000  0.000  0.000  
1652  -0.245824  -0.368536  -0.530365  0.111184  -0.017191  9.726262  33.49  0.000  0.000  0.000  
1653  -0.237608  -0.328962  -0.530112  0.098493  -0.030582  9.736605  33.49  0.000  0.000  0.000  
1654  -0.200097  -0.375395  -0.530364  0.102131  -0.024006  9.748322  33.49  0.000  0.000  0.000  
1655  -0.207376  -0.359876  -0.515188  0.106308  -0.027129  9.725600  33.53  0.000  0.000  0.000  
1656  -0.306081  -0.337532  -0.553029  0.096741  -0.025348  9.743186  33.53  0.000  0.000  0.000  
1657  -0.215496  -0.314076  -0.522145  0.102613  -0.036935  9.739332  33.53  0.000  0.000  0.000  
1658  -0.215009  -0.376330  -0.462432  0.112254  -0.029195  9.743045  33.53  0.000  0.000  0.000  
1659  -0.290127  -0.360634  -0.485388  0.092543  -0.027682  9.734312  33.53  0.000  0.000  0.000  
1660  -0.237805  -0.321579  -0.522417  0.104529  -0.025327  9.730617  33.50  0.000  0.000  0.000  
1661  -0.306179  -0.291212  -0.552521  0.109413  -0.015993  9.718685  33.50  0.000  0.000  0.000  
1662  -0.306614  -0.285513  -0.454029  0.110410  -0.033882  9.749630  33.50  0.000  0.000  0.000  
1663  -0.131681  -0.366662  -0.522553  0.099194  -0.018862  9.748189  33.50  0.000  0.000  0.000  
1664  -0.193311  -0.282807  -0.566965  0.096795  -0.019970  9.740556  33.50  0.000  0.000  0.000  
1665  -0.253974  -0.299436  -0.544634  0.097974  -0.021648  9.738995  33.52  0.000  0.000  0.000  
1666  -0.245281  -0.375729  -0.523032  0.103281  -0.028895  9.748589  33.52  0.000  0.000  0.000  
1667  -0.207438  -0.343891  -0.552815  0.102797  -0.019363  9.723717  33.52  0.000  0.000  0.000  
1668  -0.200091  -0.361185  -0.447034  0.105050  -0.030568  9.761271  33.52  0.000  0.000  0.000  
1669  -0.230464  -0.353083  -0.499966  0.095604  -0.020165  9.732377  33.52  0.000  0.000  0.000  
1670  -0.208037  -0.306503  -0.514446  0.109161  -0.040727  9.731869  33.52  0.000  0.000  0.000  
1671  -0.230523  -0.336514  -0.575399  0.089571  -0.024622  9.743458  33.52  0.000  0.000  0.000  
1672  -0.216043  -0.299264  -0.521836  0.103978  -0.018674  9.746946  33.52  0.000  0.000  0.000  
1673  -0.237934  -0.329012  -0.552706  0.104499  -0.027367  9.740815  33.52  0.000  0.000  0.000  
1674  -0.222373  -0.375582  -0.500321  0.097967  -0.021784  9.750963  33.52  0.000  0.000  0.000  
1675  -0.237156  -0.382126  -0.561041  0.099049  -0.034643  9.737778  33.51  0.000  0.000  0.000  
1676  -0.268727  -0.299248  -0.537233  0.103341  -0.022973  9.745905  33.51  0.000  0.000  0.000  
1677  -0.223064  -0.345931  -0.469568  0.100866  -0.032062  9.737881  33.51  0.000  0.000  0.000  
1678  -0.245402  -0.330133  -0.477152  0.106395  -0.018264  9.726038  33.51  0.000  0.000  0.000  
1679  -0.177561  -0.359758  -0.537635  0.117064  -0.026731  9.738544  33.51  0.000  0.000  0.000  
1680  -0.231053  -0.292114  -0.484041  0.092537  -0.027124  9.744568  33.53  0.000  0.000  0.000  
1681  -0.321962  -0.285588  -0.476711  0.092018  -0.019424  9.738042  33.53  0.000  0.000  0.000  
1682  -0.207947  -0.320596  -0.597802  0.100948  -0.025231  9.717427  33.53  0.000  0.000  0.000  
1683  -0.261508  -0.276954  -0.499065  0.103839  -0.033104  9.747499  33.53  0.000  0.000  0.000  
1684  -0.209090  -0.331823  -0.461474  0.103809  -0.035559  9.748159  33.53  0.000  0.000  0.000  
1685  -0.260306  -0.359349  -0.583445  0.078916  -0.016355  9.706779  33.55  0.000  0.000  0.000  
1686  -0.299269  -0.260625  -0.574675  0.099077  -0.032190  9.730232  33.55  0.000  0.000  0.000  
1687  -0.253207  -0.290875  -0.537202  0.098586  -0.020194  9.746099  33.55  0.000  0.000  0.000  
1688  -0.268646  -0.306890  -0.537336  0.099068  -0.031911  9.744854  33.55  0.000  0.000  0.000  
1689  -0.283416  -0.323248  -0.462042  0.097342  -0.025659  9.738092  33.55  0.000  0.000  0.000  
1690  -0.231288  -0.276225  -0.529183  0.109992  -0.015153  9.749503  33.51  0.000  0.000  0.000  
1691  -0.276358  -0.306916  -0.552446  0.085457  -0.018224  9.729424  33.51  0.000  0.000  0.000  
1692  -0.178113  -0.299092  -0.499038  0.105130  -0.025189  9.724590  33.51  0.000  0.000  0.000  
1693  -0.283938  -0.307128  -0.544910  0.102121  -0.025253  9.745584  33.51  0.000  0.000  0.000  
1694  -0.200526  -0.359741  -0.575453  0.091249  -0.035566  9.752091  33.51  0.000  0.000  0.000  
1695  -0.238515  -0.283281  -0.552067  0.100877  -0.030889  9.739488  33.54  0.000  0.000  0.000  
1696  -0.178345  -0.299609  -0.483852  0.094437  -0.016278  9.742239  33.54  0.000  0.000  0.000  
1697  -0.245510  -0.328640  -0.582976  0.087267  -0.015778  9.741496  33.54  0.000  0.000  0.000  
1698  -0.184164  -0.381648  -0.553288  0.093250  -0.016140  9.736539  33.54  0.000  0.000  0.000  
1699  -0.268132  -0.376038  -0.530637  0.098613  -0.016029  9.757551  33.54  0.000  0.000  0.000  
1700  -0.192713  -0.328982  -0.537365  0.099129  -0.026085  9.739869  33.53  0.000  0.000  0.000  
1701  -0.261272  -0.314089  -0.582701  0.093064  -0.034806  9.735654  33.53  0.000  0.000  0.000  
1702  -0.238403  -0.322425  -0.514694  0.089695  -0.012943  9.729318  33.53  0.000  0.000  0.000  
1703  -0.260789  -0.321703  -0.552669  0.102705  -0.027288  9.741316  33.53  0.000  0.000  0.000  
1704  -0.215723  -0.313424  -0.582571  0.106236  -0.033202  9.738125  33.53  0.000  0.000  0.000  
1705  -0.231050  -0.291530  -0.521847  0.099161  -0.023929  9.724837  33.53  0.000  0.000  0.000  
1706  -0.231119  -0.315532  -0.476703  0.103920  -0.025403  9.738611  33.53  0.000  0.000  0.000  
1707  -0.253804  -0.329957  -0.560123  0.089629  -0.019183  9.733068  33.53  0.000  0.000  0.000  
1708  -0.253958  -0.338698  -0.507235  0.106448  -0.011516  9.734000  33.53  0.000  0.000  0.000  
1709  -0.343764  -0.338215  -0.522968  0.094332  -0.027214  9.743482  33.53  0.000  0.000  0.000  
1710  -0.260975  -0.345962  -0.499932  0.112355  -0.018114  9.749405  33.51  0.000  0.000  0.000  
1711  -0.237949  -0.336771  -0.552782  0.090772  -0.023355  9.753322  33.51  0.000  0.000  0.000  
1712  -0.246047  -0.354258  -0.469656  0.102847  -0.013578  9.726118  33.51  0.000  0.000  0.000  
1713  -0.215271  -0.336557  -0.552691  0.092623  -0.018145  9.745513  33.51  0.000  0.000  0.000  
1714  -0.207755  -0.367382  -0.560531  0.111150  -0.018558  9.754107  33.51  0.000  0.000  0.000  
1715  -0.222953  -0.368086  -0.530326  0.097982  -0.020397  9.744696  33.53  0.000  0.000  0.000  
1716  -0.298901  -0.353753  -0.530373  0.088370  -0.025808  9.732345  33.53  0.000  0.000  0.000  
1717  -0.193294  -0.283251  -0.536726  0.099757  -0.022299  9.748061  33.53  0.000  0.000  0.000  
1718  -0.245454  -0.328803  -0.567869  0.088377  -0.025615  9.730185  33.53  0.000  0.000  0.000  
1719  -0.276128  -0.345218  -0.560471  0.090804  -0.020984  9.738720  33.53  0.000  0.000  0.000  
1720  -0.208297  -0.330157  -0.507056  0.093181  -0.022138  9.744853  33.53  0.000  0.000  0.000  
1721  -0.192717  -0.321363  -0.529723  0.100245  -0.034530  9.738900  33.53  0.000  0.000  0.000  
1722  -0.268725  -0.307451  -0.507070  0.094272  -0.032261  9.755352  33.53  0.000  0.000  0.000  
1723  -0.192750  -0.328678  -0.560038  0.097316  -0.028521  9.733724  33.53  0.000  0.000  0.000  
1724  -0.222884  -0.305850  -0.544825  0.102078  -0.030425  9.741297  33.53  0.000  0.000  0.000  
1725  -0.230113  -0.360511  -0.492580  0.095521  -0.028624  9.735549  33.51  0.000  0.000  0.000  
1726  -0.200692  -0.315595  -0.438829  0.101424  -0.035526  9.747265  33.51  0.000  0.000  0.000  
1727  -0.215429  -0.328893  -0.560129  0.104445  -0.031796  9.753761  33.51  0.000  0.000  0.000  
1728  -0.282891  -0.407050  -0.508434  0.105727  -0.023551  9.745435  33.51  0.000  0.000  0.000  
1729  -0.246203  -0.307775  -0.484254  0.097955  -0.024306  9.733049  33.51  0.000  0.000  0.000  
1730  -0.230958  -0.283794  -0.514231  0.091317  -0.029524  9.746117  33.52  0.000  0.000  0.000  
1731  -0.253017  -0.368277  -0.522934  0.096784  -0.021183  9.739573  33.52  0.000  0.000  0.000  
1732  -0.179041  -0.292370  -0.506266  0.110539  -0.020961  9.736685  33.52  0.000  0.000  0.000  
1733  -0.170302  -0.328396  -0.582567  0.103336  -0.023460  9.743542  33.52  0.000  0.000  0.000  
1734  -0.215763  -0.360726  -0.530115  0.093110  -0.030690  9.726738  33.52  0.000  0.000  0.000  
1735  -0.260724  -0.337103  -0.552847  0.095033  -0.017900  9.725556  33.54  0.000  0.000  0.000  
1736  -0.230071  -0.406668  -0.508195  0.100405  -0.016764  9.751255  33.54  0.000  0.000  0.000  
1737  -0.193889  -0.300503  -0.468676  0.102778  -0.018335  9.753193  33.54  0.000  0.000  0.000  
1738  -0.231236  -0.345822  -0.529919  0.099235  -0.014130  9.747110  33.54  0.000  0.000  0.000  
1739  -0.223138  -0.345325  -0.514913  0.103893  -0.028470  9.734398  33.54  0.000  0.000  0.000  
1740  -0.208511  -0.322330  -0.529600  0.087251  -0.018087  9.729352  33.53  0.000  0.000  0.000  
1741  -0.238958  -0.292376  -0.499099  0.091959  -0.024420  9.749873  33.53  0.000  0.000  0.000  
1742  -0.223518  -0.314596  -0.529611  0.094365  -0.024899  9.725956  33.53  0.000  0.000  0.000  
1743  -0.284051  -0.323791  -0.476991  0.103364  -0.021211  9.736153  33.53  0.000  0.000  0.000  
1744  -0.200457  -0.314494  -0.491819  0.113518  -0.021208  9.755319  33.53  0.000  0.000  0.000  
1745  -0.238207  -0.368627  -0.515228  0.089570  -0.025220  9.735246  33.51  0.000  0.000  0.000  
1746  -0.276128  -0.345218  -0.560471  0.102089  -0.028813  9.741385  33.51  0.000  0.000  0.000  
1747  -0.238507  -0.307306  -0.499383  0.103303  -0.026469  9.750556  33.51  0.000  0.000  0.000  
1748  -0.261786  -0.308951  -0.453944  0.110989  -0.036791  9.732252  33.51  0.000  0.000  0.000  
1749  -0.207420  -0.382569  -0.553222  0.089660  -0.016506  9.730460  33.51  0.000  0.000  0.000  
1750  -0.208172  -0.298115  -0.567256  0.093143  -0.025787  9.749621  33.52  0.000  0.000  0.000  
1751  -0.238086  -0.384191  -0.500300  0.099652  -0.033622  9.738559  33.52  0.000  0.000  0.000  
1752  -0.298860  -0.314654  -0.552666  0.087803  -0.022311  9.738361  33.52  0.000  0.000  0.000  
1753  -0.305541  -0.375341  -0.568699  0.103362  -0.019801  9.758346  33.52  0.000  0.000  0.000  
1754  -0.162692  -0.321453  -0.521983  0.096814  -0.018290  9.737392  33.52  0.000  0.000  0.000  
1755  -0.305384  -0.383005  -0.561261  0.096820  -0.017797  9.737377  33.52  0.000  0.000  0.000  
1756  -0.246101  -0.323479  -0.461759  0.102610  -0.037466  9.734630  33.52  0.000  0.000  0.000  
1757  -0.268193  -0.368257  -0.538101  0.094338  -0.025663  9.751328  33.52  0.000  0.000  0.000  
1758  -0.291224  -0.361626  -0.507772  0.087093  -0.032661  9.751015  33.52  0.000  0.000  0.000  
1759  -0.268313  -0.360896  -0.522866  0.106981  -0.019114  9.725384  33.52  0.000  0.000  0.000  
1760  -0.185578  -0.367896  -0.552743  0.095551  -0.024332  9.742751  33.53  0.000  0.000  0.000  
1761  -0.193465  -0.291549  -0.514076  0.100167  -0.042012  9.742877  33.53  0.000  0.000  0.000  
1762  -0.245765  -0.329880  -0.522419  0.118325  -0.019542  9.745726  33.53  0.000  0.000  0.000  
1763  -0.268534  -0.346034  -0.499962  0.091298  -0.031857  9.738146  33.53  0.000  0.000  0.000  
1764  -0.223260  -0.329761  -0.529841  0.100303  -0.027596  9.747080  33.53  0.000  0.000  0.000  
1765  -0.215590  -0.360631  -0.522601  0.100313  -0.025462  9.759589  33.53  0.000  0.000  0.000  
1766  -0.208515  -0.314711  -0.521958  0.097902  -0.028728  9.743618  33.53  0.000  0.000  0.000  
1767  -0.223330  -0.336773  -0.582830  0.090734  -0.027306  9.749060  33.53  0.000  0.000  0.000  
1768  -0.223811  -0.307330  -0.521890  0.087814  -0.020882  9.739775  33.53  0.000  0.000  0.000  
1769  -0.245758  -0.336915  -0.567866  0.090156  -0.024960  9.754639  33.53  0.000  0.000  0.000  
1770  -0.268493  -0.353956  -0.484932  0.087370  -0.004815  9.744386  33.53  0.000  0.000  0.000  
1771  -0.208401  -0.353272  -0.522390  0.094850  -0.034402  9.749619  33.53  0.000  0.000  0.000  
1772  -0.200682  -0.322046  -0.522082  0.098544  -0.024767  9.737797  33.53  0.000  0.000  0.000  
1773  -0.238275  -0.336821  -0.575376  0.097984  -0.021226  9.732508  33.53  0.000  0.000  0.000  
1774  -0.261009  -0.362065  -0.462279  0.103324  -0.025424  9.734463  33.53  0.000  0.000  0.000  
1775  -0.253717  -0.306398  -0.575028  0.093201  -0.021998  9.720782  33.53  0.000  0.000  0.000  
1776  -0.314688  -0.293489  -0.484244  0.096115  -0.028934  9.731876  33.53  0.000  0.000  0.000  
1777  -0.215183  -0.368223  -0.500109  0.096107  -0.029667  9.735633  33.53  0.000  0.000  0.000  
1778  -0.200737  -0.368320  -0.537671  0.098450  -0.033205  9.748899  33.53  0.000  0.000  0.000  
