Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
1694  -0.238771  -0.320373  -0.496248  0.096947  -0.012905  9.741800  33.06  0.000  0.000  0.000  
1695  -0.216177  -0.343133  -0.519057  0.114211  -0.022111  9.727103  33.06  0.000  0.000  0.000  
1696  -0.178671  -0.296692  -0.518345  0.099910  -0.017423  9.720225  33.06  0.000  0.000  0.000  
1697  -0.261508  -0.312222  -0.541608  0.092103  -0.018708  9.745494  33.06  0.000  0.000  0.000  
1698  -0.194116  -0.343906  -0.503676  0.109642  0.001108  9.735499  33.06  0.000  0.000  0.000  
1699  -0.193409  -0.318777  -0.571676  0.102806  -0.026970  9.722372  33.10  0.000  0.000  0.000  
1700  -0.200472  -0.319287  -0.503793  0.106961  -0.031075  9.716290  33.10  0.000  0.000  0.000  
1701  -0.321214  -0.350670  -0.534901  0.111186  -0.026003  9.728441  33.10  0.000  0.000  0.000  
1702  -0.231229  -0.366879  -0.489133  0.098001  -0.029242  9.717828  33.10  0.000  0.000  0.000  
1703  -0.230713  -0.303167  -0.564241  0.106334  -0.032511  9.734684  33.10  0.000  0.000  0.000  
1704  -0.231026  -0.343063  -0.511630  0.111289  -0.015000  9.730707  33.05  0.000  0.000  0.000  
1705  -0.201296  -0.280663  -0.563656  0.100598  -0.007850  9.724056  33.05  0.000  0.000  0.000  
1706  -0.253550  -0.334536  -0.564610  0.084346  -0.017649  9.736963  33.05  0.000  0.000  0.000  
1707  -0.246633  -0.327973  -0.534081  0.102862  -0.020009  9.734685  33.05  0.000  0.000  0.000  
1708  -0.230513  -0.373977  -0.474286  0.114313  -0.010790  9.741946  33.05  0.000  0.000  0.000  
1709  -0.276658  -0.327883  -0.541821  0.107659  -0.018248  9.741038  33.06  0.000  0.000  0.000  
1710  -0.209149  -0.273469  -0.555965  0.104051  -0.020674  9.737226  33.06  0.000  0.000  0.000  
1711  -0.277150  -0.313818  -0.488600  0.103409  -0.026215  9.722763  33.06  0.000  0.000  0.000  
1712  -0.246076  -0.366225  -0.519512  0.093788  -0.030017  9.743134  33.06  0.000  0.000  0.000  
1713  -0.299166  -0.328586  -0.496593  0.100954  -0.030701  9.750542  33.06  0.000  0.000  0.000  
1714  -0.201412  -0.280922  -0.556063  0.102328  -0.012798  9.744783  33.07  0.000  0.000  0.000  
1715  -0.200174  -0.372406  -0.549802  0.090855  -0.025729  9.726681  33.07  0.000  0.000  0.000  
1716  -0.284853  -0.290264  -0.526155  0.112441  -0.018887  9.735911  33.07  0.000  0.000  0.000  
1717  -0.223464  -0.312376  -0.488597  0.113732  -0.010618  9.721993  33.07  0.000  0.000  0.000  
1718  -0.276289  -0.326968  -0.572165  0.108855  -0.019949  9.723242  33.07  0.000  0.000  0.000  
1719  -0.208144  -0.357267  -0.564682  0.090369  -0.013513  9.732292  33.07  0.000  0.000  0.000  
1720  -0.222808  -0.302905  -0.549183  0.103440  -0.022429  9.740202  33.07  0.000  0.000  0.000  
1721  -0.247267  -0.251464  -0.525544  0.107706  -0.013461  9.741465  33.07  0.000  0.000  0.000  
1722  -0.254097  -0.336713  -0.466169  0.108759  -0.027711  9.746649  33.07  0.000  0.000  0.000  
1723  -0.201424  -0.296300  -0.563781  0.108746  -0.029591  9.739286  33.07  0.000  0.000  0.000  
1724  -0.223451  -0.335232  -0.511524  0.104134  -0.012533  9.733702  33.08  0.000  0.000  0.000  
1725  -0.216506  -0.305532  -0.473200  0.093349  -0.014766  9.730799  33.08  0.000  0.000  0.000  
1726  -0.231220  -0.352085  -0.443609  0.099364  -0.011261  9.729808  33.08  0.000  0.000  0.000  
1727  -0.238953  -0.335262  -0.549285  0.100466  -0.020637  9.731793  33.08  0.000  0.000  0.000  
1728  -0.238985  -0.312546  -0.518792  0.107715  -0.012254  9.744826  33.08  0.000  0.000  0.000  
1729  -0.184735  -0.403412  -0.512345  0.092039  -0.025424  9.746049  33.07  0.000  0.000  0.000  
1730  -0.216369  -0.313337  -0.458196  0.114141  -0.027853  9.747448  33.07  0.000  0.000  0.000  
1731  -0.224480  -0.321009  -0.511083  0.102891  -0.016826  9.734065  33.07  0.000  0.000  0.000  
1732  -0.193085  -0.357545  -0.541922  0.096318  -0.016492  9.735832  33.07  0.000  0.000  0.000  
1733  -0.223496  -0.319691  -0.518912  0.096874  -0.020799  9.737785  33.07  0.000  0.000  0.000  
1734  -0.276727  -0.257842  -0.571324  0.106447  -0.019579  9.749616  33.06  0.000  0.000  0.000  
1735  -0.155583  -0.294698  -0.601536  0.101101  -0.017392  9.727936  33.06  0.000  0.000  0.000  
1736  -0.238093  -0.357199  -0.564882  0.093904  -0.019824  9.724657  33.06  0.000  0.000  0.000  
1737  -0.260850  -0.357975  -0.534708  0.095733  -0.016267  9.724145  33.06  0.000  0.000  0.000  
1738  -0.261664  -0.406803  -0.444236  0.098061  -0.022290  9.724215  33.06  0.000  0.000  0.000  
1739  -0.208706  -0.320182  -0.503640  0.104727  -0.013043  9.733147  33.10  0.000  0.000  0.000  
1740  -0.239141  -0.313085  -0.496067  0.100485  -0.018235  9.737932  33.10  0.000  0.000  0.000  
1741  -0.231930  -0.266766  -0.510582  0.104082  -0.018598  9.723441  33.10  0.000  0.000  0.000  
1742  -0.306711  -0.312696  -0.526710  0.087877  -0.024509  9.726418  33.10  0.000  0.000  0.000  
1743  -0.200868  -0.296317  -0.518567  0.114215  -0.021022  9.740641  33.10  0.000  0.000  0.000  
1744  -0.223803  -0.319601  -0.549073  0.108779  -0.027549  9.723748  33.06  0.000  0.000  0.000  
1745  -0.231338  -0.327151  -0.564312  0.110605  -0.024637  9.718026  33.06  0.000  0.000  0.000  
1746  -0.156319  -0.296527  -0.540848  0.099943  -0.012815  9.731701  33.06  0.000  0.000  0.000  
1747  -0.193187  -0.341841  -0.564417  0.102869  -0.019600  9.732954  33.06  0.000  0.000  0.000  
1748  -0.246765  -0.297756  -0.495919  0.100453  -0.023507  9.714736  33.06  0.000  0.000  0.000  
1749  -0.216648  -0.290109  -0.480562  0.096935  -0.016325  9.713531  33.07  0.000  0.000  0.000  
1750  -0.208496  -0.358625  -0.504099  0.094510  -0.017475  9.740574  33.07  0.000  0.000  0.000  
1751  -0.230864  -0.349559  -0.579803  0.105203  -0.025612  9.732189  33.07  0.000  0.000  0.000  
1752  -0.140574  -0.310635  -0.571362  0.109492  -0.016401  9.716187  33.07  0.000  0.000  0.000  
1753  -0.223419  -0.357948  -0.542017  0.097431  -0.024769  9.738295  33.07  0.000  0.000  0.000  
1754  -0.163670  -0.288604  -0.540855  0.097450  -0.023789  9.726996  33.08  0.000  0.000  0.000  
1755  -0.231814  -0.266508  -0.518174  0.098807  -0.008707  9.709483  33.08  0.000  0.000  0.000  
1756  -0.216308  -0.321118  -0.450732  0.098096  -0.019166  9.724591  33.08  0.000  0.000  0.000  
1757  -0.193677  -0.327192  -0.549001  0.112520  -0.010470  9.738705  33.08  0.000  0.000  0.000  
1758  -0.155972  -0.304540  -0.495657  0.112863  -0.036914  9.738831  33.08  0.000  0.000  0.000  
1759  -0.178493  -0.312418  -0.488310  0.105221  -0.024672  9.721515  33.07  0.000  0.000  0.000  
1760  -0.224170  -0.328718  -0.488565  0.114169  -0.026167  9.728260  33.07  0.000  0.000  0.000  
1761  -0.232025  -0.275087  -0.480392  0.098709  -0.017204  9.728344  33.07  0.000  0.000  0.000  
1762  -0.200460  -0.342143  -0.526720  0.117145  -0.027707  9.733512  33.07  0.000  0.000  0.000  
1763  -0.299278  -0.319474  -0.594774  0.095099  -0.018823  9.735550  33.07  0.000  0.000  0.000  
1764  -0.201491  -0.281483  -0.525798  0.105983  -0.006392  9.738004  33.08  0.000  0.000  0.000  
1765  -0.254407  -0.329004  -0.488687  0.112397  -0.022938  9.740031  33.08  0.000  0.000  0.000  
1766  -0.216881  -0.320657  -0.526186  0.106303  -0.035513  9.727095  33.08  0.000  0.000  0.000  
1767  -0.239257  -0.266322  -0.525797  0.108299  -0.014260  9.739350  33.08  0.000  0.000  0.000  
1768  -0.277118  -0.289513  -0.556416  0.101000  -0.026483  9.741549  33.08  0.000  0.000  0.000  
1769  -0.291152  -0.351063  -0.504488  0.102873  -0.019927  9.726678  33.08  0.000  0.000  0.000  
1770  -0.269172  -0.327205  -0.587136  0.111871  -0.015096  9.746450  33.08  0.000  0.000  0.000  
1771  -0.207837  -0.348570  -0.602490  0.110088  -0.014946  9.738358  33.08  0.000  0.000  0.000  
1772  -0.262152  -0.306314  -0.473304  0.107079  -0.017900  9.722138  33.08  0.000  0.000  0.000  
1773  -0.284621  -0.336769  -0.504017  0.114217  -0.020599  9.735573  33.08  0.000  0.000  0.000  
1774  -0.215826  -0.341775  -0.579641  0.091614  -0.008804  9.729239  33.09  0.000  0.000  0.000  
1775  -0.208208  -0.350069  -0.534341  0.096835  -0.024147  9.744698  33.09  0.000  0.000  0.000  
1776  -0.216653  -0.312522  -0.533729  0.105875  -0.017615  9.733765  33.09  0.000  0.000  0.000  
1777  -0.193226  -0.333335  -0.617253  0.097343  -0.034476  9.730423  33.09  0.000  0.000  0.000  
1778  -0.247643  -0.275375  -0.510561  0.100604  -0.006082  9.732332  33.09  0.000  0.000  0.000  
1779  -0.239400  -0.289717  -0.525999  0.107633  -0.021252  9.737370  33.09  0.000  0.000  0.000  
1780  -0.201595  -0.257576  -0.578455  0.096193  -0.029718  9.731443  33.09  0.000  0.000  0.000  
1781  -0.238957  -0.327643  -0.541643  0.119001  -0.021583  9.725961  33.09  0.000  0.000  0.000  
1782  -0.254150  -0.327180  -0.587049  0.095643  -0.023991  9.738624  33.09  0.000  0.000  0.000  
1783  -0.216532  -0.319883  -0.548964  0.105268  -0.019663  9.719993  33.09  0.000  0.000  0.000  
1784  -0.216651  -0.273704  -0.540889  0.121969  -0.022572  9.743845  33.09  0.000  0.000  0.000  
1785  -0.200978  -0.312397  -0.488454  0.100427  -0.024406  9.738434  33.09  0.000  0.000  0.000  
1786  -0.284900  -0.313541  -0.526383  0.098543  -0.033570  9.733676  33.09  0.000  0.000  0.000  
1787  -0.292018  -0.296315  -0.609544  0.086059  -0.025822  9.736984  33.09  0.000  0.000  0.000  
1788  -0.262322  -0.305826  -0.518623  0.102194  -0.026245  9.743763  33.09  0.000  0.000  0.000  
1789  -0.186451  -0.320136  -0.526117  0.101194  -0.007493  9.726763  33.09  0.000  0.000  0.000  
1790  -0.186659  -0.281109  -0.563464  0.103476  -0.018132  9.736722  33.09  0.000  0.000  0.000  
1791  -0.163565  -0.320713  -0.458034  0.099767  -0.031610  9.725340  33.09  0.000  0.000  0.000  
1792  -0.261630  -0.390701  -0.481890  0.101644  -0.021457  9.741212  33.09  0.000  0.000  0.000  
1793  -0.155883  -0.327419  -0.511044  0.107027  -0.023334  9.721843  33.09  0.000  0.000  0.000  
1794  -0.216974  -0.290159  -0.503157  0.110636  -0.020054  9.733674  33.08  0.000  0.000  0.000  
1795  -0.193913  -0.311303  -0.594142  0.099311  -0.014807  9.749564  33.08  0.000  0.000  0.000  
1796  -0.186261  -0.303495  -0.586496  0.110513  -0.033386  9.726398  33.08  0.000  0.000  0.000  
1797  -0.269400  -0.335340  -0.579593  0.109417  -0.023892  9.714238  33.08  0.000  0.000  0.000  
1798  -0.254364  -0.298108  -0.480816  0.098092  -0.018230  9.739666  33.08  0.000  0.000  0.000  
1799  -0.216685  -0.289806  -0.503235  0.105873  -0.016121  9.757674  33.07  0.000  0.000  0.000  
1800  -0.216878  -0.290041  -0.503183  0.092072  -0.022199  9.739463  33.07  0.000  0.000  0.000  
1801  -0.260949  -0.396911  -0.527521  0.090959  -0.013934  9.736417  33.07  0.000  0.000  0.000  
1802  -0.269179  -0.320170  -0.541688  0.102887  -0.017795  9.730882  33.07  0.000  0.000  0.000  
1803  -0.200734  -0.381758  -0.489242  0.104626  -0.023044  9.735819  33.07  0.000  0.000  0.000  
1804  -0.239333  -0.304534  -0.563983  0.096923  -0.015731  9.733845  33.08  0.000  0.000  0.000  
1805  -0.102894  -0.272301  -0.532972  0.092114  -0.017637  9.747181  33.08  0.000  0.000  0.000  
1806  -0.285207  -0.322237  -0.488574  0.107749  -0.008175  9.746260  33.08  0.000  0.000  0.000  
1807  -0.231702  -0.288663  -0.578933  0.091555  -0.015442  9.720242  33.08  0.000  0.000  0.000  
1808  -0.224109  -0.336500  -0.481101  0.094557  -0.012630  9.738584  33.08  0.000  0.000  0.000  
1809  -0.179036  -0.288236  -0.593775  0.100593  -0.006602  9.741860  33.09  0.000  0.000  0.000  
1810  -0.149258  -0.266569  -0.510117  0.095082  -0.020439  9.733918  33.09  0.000  0.000  0.000  
1811  -0.284100  -0.365931  -0.580089  0.104628  -0.022957  9.732193  33.09  0.000  0.000  0.000  
1812  -0.216684  -0.328041  -0.533881  0.108224  -0.021627  9.738492  33.09  0.000  0.000  0.000  
1813  -0.284166  -0.312296  -0.549265  0.113045  -0.018501  9.735989  33.09  0.000  0.000  0.000  
1814  -0.193640  -0.327495  -0.526328  0.088529  -0.018169  9.732327  33.07  0.000  0.000  0.000  
1815  -0.208415  -0.366266  -0.504201  0.110031  -0.020713  9.735583  33.07  0.000  0.000  0.000  
1816  -0.216440  -0.312146  -0.541348  0.110048  -0.019677  9.727209  33.07  0.000  0.000  0.000  
1817  -0.270220  -0.253059  -0.457512  0.101090  -0.017605  9.737231  33.07  0.000  0.000  0.000  
1818  -0.216722  -0.336524  -0.488585  0.097511  -0.017655  9.721780  33.07  0.000  0.000  0.000  
1819  -0.193273  -0.365399  -0.549512  0.102802  -0.026694  9.728689  33.09  0.000  0.000  0.000  
1820  -0.261742  -0.304535  -0.556586  0.111311  -0.012482  9.732013  33.09  0.000  0.000  0.000  
1821  -0.201686  -0.273516  -0.555908  0.097521  -0.016613  9.724673  33.09  0.000  0.000  0.000  
1822  -0.201605  -0.328178  -0.518687  0.102317  -0.015296  9.722698  33.09  0.000  0.000  0.000  
1823  -0.263050  -0.275871  -0.510543  0.098051  -0.022661  9.730662  33.09  0.000  0.000  0.000  
1824  -0.224039  -0.312498  -0.526245  0.111114  -0.031985  9.740303  33.10  0.000  0.000  0.000  
1825  -0.163819  -0.313167  -0.465445  0.101735  -0.013590  9.726029  33.10  0.000  0.000  0.000  
1826  -0.208684  -0.366479  -0.511689  0.109443  -0.020080  9.728926  33.10  0.000  0.000  0.000  
1827  -0.240022  -0.283085  -0.503067  0.098010  -0.027757  9.722165  33.10  0.000  0.000  0.000  
1828  -0.187307  -0.267583  -0.487517  0.099208  -0.025514  9.746480  33.10  0.000  0.000  0.000  
1829  -0.232540  -0.330013  -0.473253  0.116779  -0.003765  9.723403  33.09  0.000  0.000  0.000  
1830  -0.224338  -0.336432  -0.503722  0.098736  -0.013875  9.729985  33.09  0.000  0.000  0.000  
1831  -0.329796  -0.352340  -0.511969  0.101014  -0.026774  9.718039  33.09  0.000  0.000  0.000  
1832  -0.232304  -0.298881  -0.465435  0.105289  -0.014735  9.753771  33.09  0.000  0.000  0.000  
1833  -0.201744  -0.312171  -0.563855  0.088440  -0.027599  9.725432  33.09  0.000  0.000  0.000  
1834  -0.254227  -0.335944  -0.526621  0.113591  -0.022871  9.744156  33.09  0.000  0.000  0.000  
1835  -0.292322  -0.321417  -0.511409  0.093883  -0.021112  9.729303  33.09  0.000  0.000  0.000  
1836  -0.216339  -0.357882  -0.579661  0.106496  -0.015836  9.725198  33.09  0.000  0.000  0.000  
1837  -0.254954  -0.267171  -0.525701  0.079983  -0.035899  9.732486  33.09  0.000  0.000  0.000  
1838  -0.186528  -0.281879  -0.503012  0.089616  -0.030422  9.719634  33.09  0.000  0.000  0.000  
1839  -0.201552  -0.320722  -0.495939  0.108150  -0.028776  9.744949  33.08  0.000  0.000  0.000  
1840  -0.194606  -0.282236  -0.525584  0.096289  -0.019112  9.736025  33.08  0.000  0.000  0.000  
1841  -0.208950  -0.336076  -0.496173  0.095798  -0.007025  9.751228  33.08  0.000  0.000  0.000  
1842  -0.300389  -0.306396  -0.526262  0.102881  -0.019518  9.712720  33.08  0.000  0.000  0.000  
1843  -0.239316  -0.335009  -0.594552  0.093948  -0.015180  9.718900  33.08  0.000  0.000  0.000  
1844  -0.224585  -0.352910  -0.458449  0.101119  -0.014240  9.735287  33.10  0.000  0.000  0.000  
1845  -0.277755  -0.281854  -0.601528  0.110108  -0.013419  9.723084  33.10  0.000  0.000  0.000  
1846  -0.247667  -0.297928  -0.556161  0.107074  -0.015810  9.747375  33.10  0.000  0.000  0.000  
1847  -0.149564  -0.266479  -0.540277  0.102933  -0.013373  9.721734  33.10  0.000  0.000  0.000  
1848  -0.224791  -0.275066  -0.502956  0.113647  -0.017560  9.738017  33.10  0.000  0.000  0.000  
1849  -0.270535  -0.267763  -0.533196  0.101602  -0.026253  9.734859  33.09  0.000  0.000  0.000  
1850  -0.254180  -0.397922  -0.519715  0.097483  -0.020473  9.719748  33.09  0.000  0.000  0.000  
1851  -0.194742  -0.282634  -0.510425  0.112973  -0.026713  9.719395  33.09  0.000  0.000  0.000  
1852  -0.231742  -0.335965  -0.526477  0.109334  -0.029854  9.746258  33.09  0.000  0.000  0.000  
1853  -0.201621  -0.335937  -0.518763  0.103478  -0.018819  9.723832  33.09  0.000  0.000  0.000  
1854  -0.239660  -0.313370  -0.518608  0.092083  -0.019223  9.759405  33.09  0.000  0.000  0.000  
1855  -0.171576  -0.288866  -0.555913  0.108295  -0.014542  9.736832  33.09  0.000  0.000  0.000  
1856  -0.209085  -0.374709  -0.511660  0.095603  -0.027898  9.736702  33.09  0.000  0.000  0.000  
1857  -0.224758  -0.305984  -0.503286  0.103377  -0.028075  9.736977  33.09  0.000  0.000  0.000  
1858  -0.187344  -0.267280  -0.510190  0.087202  -0.031672  9.727769  33.09  0.000  0.000  0.000  
1859  -0.262487  -0.321158  -0.541422  0.092011  -0.028526  9.733195  33.10  0.000  0.000  0.000  
1860  -0.209564  -0.297661  -0.525849  0.101571  -0.028504  9.747590  33.10  0.000  0.000  0.000  
1861  -0.277748  -0.267644  -0.518199  0.096171  -0.030330  9.748395  33.10  0.000  0.000  0.000  
1862  -0.170871  -0.358363  -0.511461  0.095619  -0.027136  9.730316  33.10  0.000  0.000  0.000  
1863  -0.208898  -0.358652  -0.534233  0.092056  -0.024633  9.726229  33.10  0.000  0.000  0.000  
1864  -0.202050  -0.282049  -0.533207  0.103547  -0.011689  9.724510  33.09  0.000  0.000  0.000  
1865  -0.193931  -0.319646  -0.556413  0.109491  -0.013779  9.746126  33.09  0.000  0.000  0.000  
1866  -0.254242  -0.334917  -0.594665  0.098099  -0.018134  9.728320  33.09  0.000  0.000  0.000  
1867  -0.163784  -0.335299  -0.533744  0.099203  -0.026895  9.736724  33.09  0.000  0.000  0.000  
1868  -0.254759  -0.266352  -0.563559  0.111347  -0.009624  9.719773  33.09  0.000  0.000  0.000  
1869  -0.194322  -0.351317  -0.541505  0.108176  -0.026062  9.740172  33.08  0.000  0.000  0.000  
1870  -0.292520  -0.352852  -0.496554  0.106418  -0.024950  9.708930  33.08  0.000  0.000  0.000  
1871  -0.232937  -0.260606  -0.487544  0.095725  -0.013861  9.755074  33.08  0.000  0.000  0.000  
1872  -0.201337  -0.319762  -0.541363  0.102872  -0.019558  9.726989  33.08  0.000  0.000  0.000  
1873  -0.193428  -0.327120  -0.533947  0.095051  -0.023606  9.738087  33.08  0.000  0.000  0.000  
1874  -0.246597  -0.320074  -0.541571  0.106406  -0.024970  9.729710  33.07  0.000  0.000  0.000  
1875  -0.262027  -0.321294  -0.496181  0.088460  -0.026043  9.721176  33.07  0.000  0.000  0.000  
1876  -0.186484  -0.327451  -0.556432  0.099865  -0.021122  9.726453  33.07  0.000  0.000  0.000  
1877  -0.209710  -0.304651  -0.586377  0.100286  -0.037973  9.740704  33.07  0.000  0.000  0.000  
1878  -0.186226  -0.342616  -0.556663  0.108767  -0.029258  9.714475  33.07  0.000  0.000  0.000  
1879  -0.247043  -0.350997  -0.579576  0.107119  -0.011741  9.741460  33.09  0.000  0.000  0.000  
1880  -0.179633  -0.344306  -0.518565  0.106502  -0.015627  9.714360  33.09  0.000  0.000  0.000  
1881  -0.156918  -0.306161  -0.465155  0.101015  -0.025830  9.725393  33.09  0.000  0.000  0.000  
1882  -0.254522  -0.320476  -0.549063  0.103014  -0.004358  9.732738  33.09  0.000  0.000  0.000  
1883  -0.178990  -0.273745  -0.525578  0.101665  -0.020055  9.737072  33.09  0.000  0.000  0.000  
1884  -0.171751  -0.289545  -0.525621  0.099892  -0.016548  9.749819  33.08  0.000  0.000  0.000  
1885  -0.210091  -0.282709  -0.533106  0.100004  -0.006568  9.726992  33.08  0.000  0.000  0.000  
1886  -0.224572  -0.328746  -0.518699  0.102187  -0.027416  9.736814  33.08  0.000  0.000  0.000  
1887  -0.202348  -0.275951  -0.449874  0.103974  -0.028934  9.728974  33.08  0.000  0.000  0.000  
1888  -0.247851  -0.283370  -0.510585  0.084883  -0.022941  9.740366  33.08  0.000  0.000  0.000  
1889  -0.261540  -0.357772  -0.602569  0.107706  -0.014001  9.730836  33.10  0.000  0.000  0.000  
1890  -0.208870  -0.373750  -0.557084  0.104039  -0.022262  9.726082  33.10  0.000  0.000  0.000  
1891  -0.231871  -0.343398  -0.556766  0.092101  -0.018925  9.738181  33.10  0.000  0.000  0.000  
1892  -0.240617  -0.253317  -0.472340  0.100427  -0.023803  9.737382  33.10  0.000  0.000  0.000  
1893  -0.201982  -0.296866  -0.571190  0.100555  -0.009922  9.747564  33.10  0.000  0.000  0.000  
1894  -0.255267  -0.260046  -0.510413  0.096316  -0.016914  9.728674  33.10  0.000  0.000  0.000  
1895  -0.306553  -0.358594  -0.549917  0.090400  -0.009744  9.739299  33.10  0.000  0.000  0.000  
1896  -0.277392  -0.329128  -0.518938  0.108821  -0.021519  9.739015  33.10  0.000  0.000  0.000  
1897  -0.285445  -0.259911  -0.533234  0.102939  -0.011361  9.741455  33.10  0.000  0.000  0.000  
1898  -0.261629  -0.381914  -0.549859  0.099876  -0.019095  9.736077  33.10  0.000  0.000  0.000  
1899  -0.224704  -0.336763  -0.511183  0.108867  -0.017352  9.730060  33.10  0.000  0.000  0.000  
1900  -0.277669  -0.314104  -0.511141  0.096850  -0.022545  9.738859  33.10  0.000  0.000  0.000  
1901  -0.194905  -0.306170  -0.503060  0.110708  -0.011768  9.739173  33.10  0.000  0.000  0.000  
1902  -0.208314  -0.373767  -0.511870  0.104198  -0.007335  9.713410  33.10  0.000  0.000  0.000  
1903  -0.247027  -0.343238  -0.579500  0.101623  -0.022183  9.757656  33.10  0.000  0.000  0.000  
1904  -0.231768  -0.367305  -0.504108  0.109311  -0.032094  9.745928  33.10  0.000  0.000  0.000  
1905  -0.171804  -0.297001  -0.548370  0.108213  -0.022749  9.736847  33.10  0.000  0.000  0.000  
1906  -0.262587  -0.266636  -0.571077  0.091442  -0.026510  9.724191  33.10  0.000  0.000  0.000  
1907  -0.223926  -0.342856  -0.556841  0.103484  -0.019110  9.713967  33.10  0.000  0.000  0.000  
1908  -0.231707  -0.328066  -0.533967  0.111908  -0.013045  9.723192  33.10  0.000  0.000  0.000  
1909  -0.216982  -0.313156  -0.518517  0.095698  -0.019329  9.724313  33.09  0.000  0.000  0.000  
1910  -0.201687  -0.359355  -0.511425  0.111155  -0.027395  9.739926  33.09  0.000  0.000  0.000  
1911  -0.171632  -0.326938  -0.601665  0.104002  -0.025667  9.730071  33.09  0.000  0.000  0.000  
1912  -0.239437  -0.336435  -0.511349  0.093232  -0.024795  9.749744  33.09  0.000  0.000  0.000  
1913  -0.254082  -0.358986  -0.526901  0.102798  -0.024911  9.754158  33.09  0.000  0.000  0.000  
1914  -0.224731  -0.312879  -0.556301  0.108784  -0.024912  9.743588  33.09  0.000  0.000  0.000  
1915  -0.246871  -0.342699  -0.602225  0.086702  -0.019876  9.748173  33.09  0.000  0.000  0.000  
1916  -0.269606  -0.359740  -0.519290  0.091391  -0.030998  9.731252  33.09  0.000  0.000  0.000  
1917  -0.170843  -0.373460  -0.534312  0.110045  -0.017814  9.751432  33.09  0.000  0.000  0.000  
1918  -0.247749  -0.299074  -0.488090  0.112444  -0.018629  9.730375  33.09  0.000  0.000  0.000  
1919  -0.179002  -0.319155  -0.594105  0.099175  -0.029081  9.744659  33.10  0.000  0.000  0.000  
1920  -0.225105  -0.297972  -0.548477  0.095544  -0.033751  9.737554  33.10  0.000  0.000  0.000  
1921  -0.262736  -0.291199  -0.495667  0.113689  -0.013282  9.734911  33.10  0.000  0.000  0.000  
1922  -0.187194  -0.297941  -0.518113  0.101559  -0.029530  9.748244  33.10  0.000  0.000  0.000  
1923  -0.156730  -0.298306  -0.457565  0.109405  -0.024287  9.724858  33.10  0.000  0.000  0.000  
1924  -0.194659  -0.336713  -0.511009  0.114865  -0.014757  9.738535  33.09  0.000  0.000  0.000  
1925  -0.239506  -0.351650  -0.534173  0.097527  -0.015641  9.722514  33.09  0.000  0.000  0.000  
1926  -0.201646  -0.320256  -0.533718  0.099147  -0.032195  9.743447  33.09  0.000  0.000  0.000  
1927  -0.307888  -0.323036  -0.450860  0.103409  -0.024412  9.741098  33.09  0.000  0.000  0.000  
1928  -0.187069  -0.321123  -0.510827  0.105674  -0.038236  9.729728  33.09  0.000  0.000  0.000  
1929  -0.254580  -0.376121  -0.458877  0.109415  -0.022073  9.736121  33.11  0.000  0.000  0.000  
1930  -0.186956  -0.313246  -0.510777  0.100441  -0.023464  9.723837  33.11  0.000  0.000  0.000  
1931  -0.217738  -0.298136  -0.548394  0.104094  -0.016713  9.721542  33.11  0.000  0.000  0.000  
1932  -0.195029  -0.329425  -0.510828  0.099888  -0.019042  9.717052  33.11  0.000  0.000  0.000  
1933  -0.187020  -0.306048  -0.480436  0.103494  -0.016936  9.725854  33.11  0.000  0.000  0.000  
1934  -0.270225  -0.305504  -0.571487  0.096869  -0.020700  9.736164  33.10  0.000  0.000  0.000  
1935  -0.194271  -0.335658  -0.548920  0.102906  -0.014012  9.748198  33.10  0.000  0.000  0.000  
1936  -0.179057  -0.327194  -0.579048  0.104051  -0.021060  9.726481  33.10  0.000  0.000  0.000  
1937  -0.292650  -0.275030  -0.533521  0.106474  -0.018405  9.723931  33.10  0.000  0.000  0.000  
1938  -0.194455  -0.304110  -0.601475  0.102924  -0.011463  9.756599  33.10  0.000  0.000  0.000  
1939  -0.202006  -0.336408  -0.518658  0.101637  -0.022577  9.734223  33.10  0.000  0.000  0.000  
1940  -0.270202  -0.321769  -0.518727  0.123100  -0.029356  9.734621  33.10  0.000  0.000  0.000  
1941  -0.224641  -0.343961  -0.541524  0.091988  -0.032364  9.714375  33.10  0.000  0.000  0.000  
1942  -0.194642  -0.337156  -0.480770  0.107665  -0.017863  9.731254  33.10  0.000  0.000  0.000  
1943  -0.270547  -0.283141  -0.540915  0.095666  -0.022024  9.728716  33.10  0.000  0.000  0.000  
1944  -0.186889  -0.328063  -0.548761  0.098657  -0.020528  9.746151  33.11  0.000  0.000  0.000  
1945  -0.247067  -0.343519  -0.564367  0.095091  -0.018903  9.738217  33.11  0.000  0.000  0.000  
1946  -0.270119  -0.375847  -0.519311  0.099300  -0.016253  9.737719  33.11  0.000  0.000  0.000  
1947  -0.263347  -0.299221  -0.525825  0.102851  -0.019794  9.741876  33.11  0.000  0.000  0.000  
1948  -0.217291  -0.360671  -0.473549  0.100513  -0.014547  9.739303  33.11  0.000  0.000  0.000  
1949  -0.246520  -0.405352  -0.527353  0.102311  -0.014902  9.732486  33.12  0.000  0.000  0.000  
1950  -0.231836  -0.288478  -0.601580  0.117210  -0.019199  9.750708  33.12  0.000  0.000  0.000  
