Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
879  -0.215854  -0.336656  -0.501774  0.108211  -0.019331  9.733658  33.32  0.000  0.000  0.000  
880  -0.262461  -0.299797  -0.508776  0.105013  -0.041157  9.722049  33.32  0.000  0.000  0.000  
881  -0.223780  -0.375876  -0.502106  0.103377  -0.025087  9.720703  33.33  0.000  0.000  0.000  
882  -0.292563  -0.299684  -0.524056  0.103892  -0.031077  9.751568  33.33  0.000  0.000  0.000  
883  -0.231842  -0.291421  -0.501117  0.088424  -0.025823  9.716479  33.33  0.000  0.000  0.000  
884  -0.239987  -0.315196  -0.516351  0.098035  -0.019030  9.740006  33.33  0.000  0.000  0.000  
885  -0.224404  -0.361042  -0.509337  0.099268  -0.016297  9.727290  33.33  0.000  0.000  0.000  
886  -0.201909  -0.346269  -0.463669  0.102882  -0.013316  9.731634  33.34  0.000  0.000  0.000  
887  -0.202245  -0.275857  -0.538465  0.101005  -0.021706  9.734722  33.34  0.000  0.000  0.000  
888  -0.269081  -0.368265  -0.517345  0.095546  -0.030291  9.728400  33.34  0.000  0.000  0.000  
889  -0.285453  -0.275896  -0.591711  0.107450  -0.035421  9.734023  33.34  0.000  0.000  0.000  
890  -0.262063  -0.322182  -0.531808  0.097869  -0.036681  9.736462  33.34  0.000  0.000  0.000  
891  -0.292271  -0.345768  -0.524617  0.110399  -0.038947  9.744091  33.32  0.000  0.000  0.000  
892  -0.194572  -0.276112  -0.508222  0.096155  -0.028236  9.739795  33.32  0.000  0.000  0.000  
893  -0.285217  -0.291786  -0.546570  0.103873  -0.035038  9.726315  33.32  0.000  0.000  0.000  
894  -0.217016  -0.322247  -0.523980  0.105147  -0.026560  9.730268  33.32  0.000  0.000  0.000  
895  -0.224404  -0.314021  -0.546660  0.101587  -0.023605  9.732129  33.32  0.000  0.000  0.000  
896  -0.262496  -0.307696  -0.501285  0.099080  -0.035499  9.730965  33.33  0.000  0.000  0.000  
897  -0.209327  -0.314742  -0.493661  0.101515  -0.029952  9.746642  33.33  0.000  0.000  0.000  
898  -0.239134  -0.330098  -0.486499  0.093739  -0.032297  9.721693  33.33  0.000  0.000  0.000  
899  -0.254644  -0.314890  -0.508976  0.097366  -0.027179  9.733205  33.33  0.000  0.000  0.000  
900  -0.247734  -0.293090  -0.463162  0.090724  -0.035072  9.714831  33.33  0.000  0.000  0.000  
901  -0.232725  -0.300240  -0.500957  0.109166  -0.042249  9.747388  33.33  0.000  0.000  0.000  
902  -0.232333  -0.306804  -0.546510  0.099682  -0.033966  9.743583  33.33  0.000  0.000  0.000  
903  -0.316135  -0.294064  -0.470896  0.102812  -0.019536  9.741898  33.33  0.000  0.000  0.000  
904  -0.278572  -0.238999  -0.523046  0.095637  -0.019592  9.740623  33.33  0.000  0.000  0.000  
905  -0.217551  -0.245036  -0.553276  0.103902  -0.030553  9.745002  33.33  0.000  0.000  0.000  
906  -0.239684  -0.345902  -0.509193  0.095517  -0.032984  9.727462  33.33  0.000  0.000  0.000  
907  -0.201833  -0.329302  -0.554261  0.105128  -0.027466  9.742697  33.33  0.000  0.000  0.000  
908  -0.269387  -0.321154  -0.584829  0.111712  -0.028736  9.724436  33.33  0.000  0.000  0.000  
909  -0.269682  -0.322675  -0.509139  0.097940  -0.027975  9.754461  33.33  0.000  0.000  0.000  
910  -0.231796  -0.345197  -0.524374  0.106964  -0.024212  9.731736  33.33  0.000  0.000  0.000  
911  -0.276728  -0.327884  -0.637926  0.102851  -0.016494  9.735216  33.33  0.000  0.000  0.000  
912  -0.231742  -0.328954  -0.569594  0.100361  -0.025765  9.743583  33.33  0.000  0.000  0.000  
913  -0.292437  -0.275845  -0.554093  0.094943  -0.031017  9.726801  33.33  0.000  0.000  0.000  
914  -0.217163  -0.291002  -0.553863  0.103928  -0.028197  9.740498  33.33  0.000  0.000  0.000  
915  -0.254760  -0.315149  -0.501383  0.105824  -0.017444  9.744173  33.33  0.000  0.000  0.000  
916  -0.224856  -0.316664  -0.410439  0.105048  -0.036736  9.731887  33.33  0.000  0.000  0.000  
917  -0.262787  -0.299847  -0.531370  0.106368  -0.023335  9.737945  33.33  0.000  0.000  0.000  
918  -0.247268  -0.368527  -0.554823  0.111704  -0.026433  9.755443  33.33  0.000  0.000  0.000  
919  -0.232599  -0.276401  -0.530994  0.103381  -0.023498  9.733267  33.33  0.000  0.000  0.000  
920  -0.232489  -0.307343  -0.523784  0.104479  -0.033599  9.731291  33.33  0.000  0.000  0.000  
921  -0.240547  -0.277528  -0.493114  0.103277  -0.034905  9.722051  33.34  0.000  0.000  0.000  
922  -0.163712  -0.320692  -0.561679  0.108147  -0.027031  9.715255  33.34  0.000  0.000  0.000  
923  -0.269460  -0.345739  -0.501879  0.096132  -0.031415  9.729732  33.34  0.000  0.000  0.000  
924  -0.247564  -0.314824  -0.546620  0.102076  -0.033964  9.739472  33.34  0.000  0.000  0.000  
925  -0.164188  -0.337102  -0.539027  0.101484  -0.032567  9.749798  33.34  0.000  0.000  0.000  
926  -0.277093  -0.345204  -0.547255  0.112331  -0.026150  9.726887  33.34  0.000  0.000  0.000  
927  -0.247488  -0.323633  -0.471111  0.090057  -0.038317  9.761045  33.34  0.000  0.000  0.000  
928  -0.231773  -0.314440  -0.508937  0.101495  -0.030990  9.760357  33.34  0.000  0.000  0.000  
929  -0.276875  -0.360650  -0.532353  0.097877  -0.036885  9.722972  33.34  0.000  0.000  0.000  
930  -0.247949  -0.285263  -0.485707  0.110431  -0.036689  9.728982  33.34  0.000  0.000  0.000  
931  -0.262025  -0.360720  -0.539780  0.102105  -0.031078  9.739670  33.34  0.000  0.000  0.000  
932  -0.201374  -0.376459  -0.471697  0.103893  -0.031782  9.740471  33.34  0.000  0.000  0.000  
933  -0.262154  -0.338122  -0.509260  0.100801  -0.042585  9.736219  33.34  0.000  0.000  0.000  
934  -0.186221  -0.360214  -0.509290  0.105090  -0.030297  9.759068  33.34  0.000  0.000  0.000  
935  -0.255555  -0.261591  -0.523288  0.100818  -0.039878  9.747467  33.34  0.000  0.000  0.000  
936  -0.269872  -0.275305  -0.584215  0.100870  -0.036321  9.728295  33.33  0.000  0.000  0.000  
937  -0.255188  -0.299495  -0.546472  0.106884  -0.030905  9.748525  33.33  0.000  0.000  0.000  
938  -0.277463  -0.337916  -0.547074  0.099166  -0.024786  9.752077  33.33  0.000  0.000  0.000  
939  -0.254109  -0.375112  -0.577812  0.112242  -0.034204  9.740431  33.33  0.000  0.000  0.000  
940  -0.239446  -0.314186  -0.539181  0.105792  -0.020373  9.749941  33.33  0.000  0.000  0.000  
941  -0.269843  -0.345626  -0.539580  0.108628  -0.036372  9.744728  33.32  0.000  0.000  0.000  
942  -0.246855  -0.344918  -0.547134  0.108619  -0.037806  9.740352  33.32  0.000  0.000  0.000  
943  -0.269908  -0.330226  -0.539402  0.103300  -0.031829  9.732190  33.32  0.000  0.000  0.000  
944  -0.292875  -0.283772  -0.576737  0.096707  -0.032898  9.738096  33.32  0.000  0.000  0.000  
945  -0.239493  -0.316218  -0.410631  0.109921  -0.027375  9.737733  33.32  0.000  0.000  0.000  
946  -0.269968  -0.322444  -0.546866  0.100364  -0.026485  9.728938  33.31  0.000  0.000  0.000  
947  -0.270307  -0.316627  -0.448401  0.094330  -0.030948  9.742397  33.31  0.000  0.000  0.000  
948  -0.269657  -0.338356  -0.494184  0.113469  -0.032191  9.726715  33.31  0.000  0.000  0.000  
949  -0.337996  -0.347111  -0.494455  0.100988  -0.021803  9.752829  33.31  0.000  0.000  0.000  
950  -0.217218  -0.346063  -0.501483  0.088953  -0.029340  9.753071  33.31  0.000  0.000  0.000  
951  -0.270226  -0.307279  -0.546635  0.093240  -0.020960  9.730222  33.34  0.000  0.000  0.000  
952  -0.247140  -0.305869  -0.592021  0.102049  -0.037203  9.737168  33.34  0.000  0.000  0.000  
953  -0.247242  -0.354176  -0.479060  0.113459  -0.031664  9.743521  33.34  0.000  0.000  0.000  
954  -0.217441  -0.322999  -0.508743  0.102153  -0.026966  9.727791  33.34  0.000  0.000  0.000  
955  -0.300145  -0.330512  -0.539523  0.097911  -0.032340  9.733901  33.34  0.000  0.000  0.000  
956  -0.232030  -0.320521  -0.637484  0.097928  -0.028922  9.753867  33.33  0.000  0.000  0.000  
957  -0.194132  -0.344654  -0.546869  0.101497  -0.033092  9.727652  33.33  0.000  0.000  0.000  
958  -0.270637  -0.309058  -0.463353  0.096786  -0.024254  9.741904  33.33  0.000  0.000  0.000  
959  -0.262432  -0.353129  -0.562272  0.104458  -0.035917  9.726867  33.33  0.000  0.000  0.000  
960  -0.239684  -0.298881  -0.546516  0.117006  -0.036061  9.745002  33.33  0.000  0.000  0.000  
961  -0.240101  -0.314870  -0.546563  0.102108  -0.027896  9.773102  33.33  0.000  0.000  0.000  
962  -0.232253  -0.323232  -0.478643  0.103918  -0.029393  9.737720  33.33  0.000  0.000  0.000  
963  -0.187053  -0.306353  -0.553868  0.105104  -0.030549  9.734935  33.33  0.000  0.000  0.000  
964  -0.217143  -0.337883  -0.524106  0.089081  -0.017824  9.733122  33.33  0.000  0.000  0.000  
965  -0.262247  -0.375890  -0.577685  0.095471  -0.037555  9.727465  33.33  0.000  0.000  0.000  
966  -0.217012  -0.359898  -0.592431  0.102663  -0.035019  9.738972  33.35  0.000  0.000  0.000  
967  -0.262184  -0.344853  -0.577381  0.103858  -0.035975  9.731647  33.35  0.000  0.000  0.000  
968  -0.232416  -0.346768  -0.471278  0.086590  -0.028671  9.724168  33.35  0.000  0.000  0.000  
969  -0.201981  -0.345079  -0.546821  0.107497  -0.030525  9.731994  33.35  0.000  0.000  0.000  
970  -0.301431  -0.271092  -0.478043  0.108734  -0.025458  9.742315  33.35  0.000  0.000  0.000  
971  -0.232466  -0.323608  -0.471024  0.096147  -0.028543  9.741447  33.35  0.000  0.000  0.000  
972  -0.255342  -0.308236  -0.493584  0.099125  -0.029678  9.743425  33.35  0.000  0.000  0.000  
973  -0.254846  -0.329920  -0.554447  0.098994  -0.044335  9.729318  33.35  0.000  0.000  0.000  
974  -0.217560  -0.306851  -0.561477  0.095417  -0.042933  9.730095  33.35  0.000  0.000  0.000  
975  -0.292923  -0.315836  -0.508996  0.084838  -0.024632  9.721210  33.35  0.000  0.000  0.000  
976  -0.284552  -0.399798  -0.517631  0.106336  -0.026980  9.732030  33.34  0.000  0.000  0.000  
977  -0.239628  -0.307830  -0.463441  0.096145  -0.030319  9.727245  33.34  0.000  0.000  0.000  
978  -0.269362  -0.383856  -0.532551  0.092507  -0.033920  9.742231  33.34  0.000  0.000  0.000  
979  -0.263088  -0.315578  -0.539009  0.105129  -0.027966  9.731445  33.34  0.000  0.000  0.000  
980  -0.285530  -0.284661  -0.531282  0.116519  -0.025359  9.733840  33.34  0.000  0.000  0.000  
981  -0.270745  -0.277533  -0.508368  0.094421  -0.022023  9.735078  33.33  0.000  0.000  0.000  
982  -0.224876  -0.338050  -0.531650  0.088470  -0.019659  9.725120  33.33  0.000  0.000  0.000  
983  -0.225367  -0.315198  -0.546398  0.113358  -0.040675  9.755886  33.33  0.000  0.000  0.000  
984  -0.263076  -0.300200  -0.531291  0.100375  -0.024282  9.739616  33.33  0.000  0.000  0.000  
985  -0.270450  -0.293001  -0.485926  0.106955  -0.024605  9.737014  33.33  0.000  0.000  0.000  
986  -0.246878  -0.345643  -0.501762  0.100420  -0.019798  9.743238  33.33  0.000  0.000  0.000  
987  -0.292507  -0.329879  -0.569758  0.114104  -0.026945  9.743416  33.33  0.000  0.000  0.000  
988  -0.209672  -0.353167  -0.539334  0.106438  -0.016779  9.726240  33.33  0.000  0.000  0.000  
989  -0.270524  -0.322426  -0.592080  0.100786  -0.044774  9.722205  33.33  0.000  0.000  0.000  
990  -0.224527  -0.337276  -0.554428  0.093793  -0.025798  9.727471  33.33  0.000  0.000  0.000  
991  -0.255417  -0.354651  -0.501606  0.106902  -0.027224  9.765918  33.34  0.000  0.000  0.000  
992  -0.262339  -0.315360  -0.493847  0.099124  -0.030707  9.734354  33.34  0.000  0.000  0.000  
993  -0.202849  -0.307904  -0.515939  0.094984  -0.025357  9.734872  33.34  0.000  0.000  0.000  
994  -0.254211  -0.406429  -0.562983  0.105656  -0.035250  9.733861  33.34  0.000  0.000  0.000  
995  -0.262164  -0.344713  -0.584948  0.091353  -0.030495  9.730493  33.34  0.000  0.000  0.000  
996  -0.300291  -0.354491  -0.501919  0.105768  -0.023956  9.730927  33.34  0.000  0.000  0.000  
997  -0.247725  -0.346562  -0.509092  0.104373  -0.042494  9.752468  33.34  0.000  0.000  0.000  
998  -0.239916  -0.299397  -0.531331  0.100299  -0.034635  9.711472  33.34  0.000  0.000  0.000  
999  -0.278008  -0.284286  -0.553925  0.096752  -0.029544  9.720501  33.34  0.000  0.000  0.000  
1000  -0.262267  -0.384817  -0.502150  0.118347  -0.021576  9.734343  33.34  0.000  0.000  0.000  
1001  -0.209423  -0.353095  -0.524280  0.103215  -0.040739  9.729412  33.35  0.000  0.000  0.000  
1002  -0.248326  -0.300972  -0.500886  0.107537  -0.026902  9.723093  33.35  0.000  0.000  0.000  
1003  -0.202090  -0.352371  -0.584676  0.110408  -0.037258  9.748274  33.35  0.000  0.000  0.000  
1004  -0.225098  -0.362007  -0.501587  0.103908  -0.028632  9.753162  33.35  0.000  0.000  0.000  
1005  -0.239286  -0.368287  -0.532225  0.111754  -0.023571  9.731101  33.35  0.000  0.000  0.000  
1006  -0.270131  -0.298958  -0.576824  0.104522  -0.028763  9.737019  33.33  0.000  0.000  0.000  
1007  -0.285481  -0.307820  -0.531537  0.101507  -0.031754  9.729728  33.33  0.000  0.000  0.000  
1008  -0.308331  -0.316333  -0.508978  0.106968  -0.022480  9.743598  33.33  0.000  0.000  0.000  
1009  -0.262721  -0.323450  -0.501385  0.103299  -0.030920  9.743132  33.33  0.000  0.000  0.000  
1010  -0.278297  -0.254607  -0.493038  0.100951  -0.026197  9.747123  33.33  0.000  0.000  0.000  
1011  -0.255872  -0.293868  -0.463035  0.100271  -0.034996  9.738911  33.33  0.000  0.000  0.000  
1012  -0.164690  -0.337832  -0.531329  0.099794  -0.023087  9.731112  33.33  0.000  0.000  0.000  
1013  -0.270360  -0.354115  -0.531958  0.105054  -0.035713  9.729691  33.33  0.000  0.000  0.000  
1014  -0.277559  -0.338034  -0.547048  0.101646  -0.017382  9.731591  33.33  0.000  0.000  0.000  
1015  -0.278586  -0.284993  -0.553768  0.105010  -0.039782  9.735603  33.33  0.000  0.000  0.000  
1016  -0.217925  -0.277150  -0.508129  0.095639  -0.019567  9.736452  33.36  0.000  0.000  0.000  
1017  -0.233044  -0.324314  -0.470867  0.112970  -0.019957  9.745601  33.36  0.000  0.000  0.000  
1018  -0.186900  -0.336430  -0.599596  0.101538  -0.027945  9.736111  33.36  0.000  0.000  0.000  
1019  -0.270812  -0.330982  -0.561838  0.105112  -0.028023  9.748928  33.36  0.000  0.000  0.000  
1020  -0.247725  -0.299541  -0.546416  0.107600  -0.020540  9.725774  33.36  0.000  0.000  0.000  
1021  -0.315563  -0.307567  -0.554383  0.100975  -0.026078  9.716540  33.34  0.000  0.000  0.000  
1022  -0.270718  -0.284427  -0.561382  0.095482  -0.036404  9.727902  33.34  0.000  0.000  0.000  
1023  -0.247729  -0.338943  -0.501450  0.109863  -0.031943  9.747461  33.34  0.000  0.000  0.000  
1024  -0.292742  -0.330979  -0.516767  0.105679  -0.032959  9.734152  33.34  0.000  0.000  0.000  
1025  -0.195113  -0.315356  -0.516037  0.094440  -0.020872  9.721869  33.34  0.000  0.000  0.000  
1026  -0.247396  -0.298907  -0.561627  0.103913  -0.029248  9.745323  33.35  0.000  0.000  0.000  
1027  -0.232135  -0.399443  -0.547526  0.097929  -0.029381  9.741992  33.35  0.000  0.000  0.000  
1028  -0.248521  -0.301791  -0.463028  0.104434  -0.037298  9.737518  33.35  0.000  0.000  0.000  
1029  -0.292507  -0.376900  -0.532435  0.103369  -0.024455  9.732089  33.35  0.000  0.000  0.000  
1030  -0.256037  -0.309201  -0.485834  0.105059  -0.035766  9.721425  33.35  0.000  0.000  0.000  
1031  -0.209730  -0.344802  -0.584604  0.101483  -0.033136  9.740378  33.36  0.000  0.000  0.000  
1032  -0.247745  -0.299681  -0.538849  0.113474  -0.030522  9.738032  33.36  0.000  0.000  0.000  
1033  -0.262999  -0.338457  -0.554396  0.110517  -0.026546  9.740675  33.36  0.000  0.000  0.000  
1034  -0.262435  -0.383744  -0.585275  0.100360  -0.028285  9.706683  33.36  0.000  0.000  0.000  
1035  -0.263128  -0.277624  -0.493231  0.106932  -0.026970  9.735593  33.36  0.000  0.000  0.000  
1036  -0.210603  -0.300008  -0.546080  0.095571  -0.025700  9.743089  33.34  0.000  0.000  0.000  
1037  -0.216894  -0.367842  -0.569861  0.108056  -0.033919  9.739546  33.34  0.000  0.000  0.000  
1038  -0.270376  -0.323639  -0.501389  0.099713  -0.030117  9.749342  33.34  0.000  0.000  0.000  
1039  -0.224001  -0.382260  -0.607980  0.105704  -0.030581  9.730817  33.34  0.000  0.000  0.000  
1040  -0.224636  -0.361558  -0.494152  0.100959  -0.026248  9.733516  33.34  0.000  0.000  0.000  
1041  -0.285650  -0.315534  -0.546693  0.103279  -0.034023  9.728859  33.34  0.000  0.000  0.000  
1042  -0.270492  -0.323897  -0.493796  0.105538  -0.046293  9.747285  33.34  0.000  0.000  0.000  
1043  -0.248537  -0.292561  -0.561236  0.097360  -0.027069  9.732169  33.34  0.000  0.000  0.000  
1044  -0.172245  -0.345522  -0.539002  0.099166  -0.025213  9.741957  33.34  0.000  0.000  0.000  
1045  -0.278511  -0.293802  -0.478259  0.117120  -0.024446  9.737077  33.34  0.000  0.000  0.000  
1046  -0.247197  -0.369717  -0.471672  0.100390  -0.023293  9.734245  33.35  0.000  0.000  0.000  
1047  -0.293276  -0.292003  -0.576708  0.098521  -0.030165  9.743425  33.35  0.000  0.000  0.000  
1048  -0.247918  -0.346798  -0.509040  0.104982  -0.041946  9.744710  33.35  0.000  0.000  0.000  
1049  -0.262665  -0.362431  -0.479118  0.117641  -0.032173  9.739470  33.35  0.000  0.000  0.000  
1050  -0.277893  -0.322846  -0.554357  0.103964  -0.025908  9.718839  33.35  0.000  0.000  0.000  
1051  -0.263027  -0.276339  -0.568869  0.092557  -0.029153  9.736148  33.35  0.000  0.000  0.000  
1052  -0.293441  -0.354357  -0.562184  0.102115  -0.029990  9.732677  33.35  0.000  0.000  0.000  
1053  -0.225268  -0.314497  -0.584230  0.118839  -0.032922  9.726648  33.35  0.000  0.000  0.000  
1054  -0.226114  -0.293587  -0.500588  0.099237  -0.017956  9.738385  33.35  0.000  0.000  0.000  
1055  -0.225882  -0.293071  -0.515773  0.102069  -0.034179  9.740463  33.35  0.000  0.000  0.000  
1056  -0.217231  -0.353239  -0.539365  0.103942  -0.025178  9.754475  33.36  0.000  0.000  0.000  
1057  -0.239595  -0.368781  -0.524580  0.101529  -0.027718  9.750771  33.36  0.000  0.000  0.000  
1058  -0.263405  -0.300834  -0.516080  0.103228  -0.038574  9.735373  33.36  0.000  0.000  0.000  
1059  -0.285211  -0.345842  -0.554694  0.096696  -0.033866  9.736334  33.36  0.000  0.000  0.000  
1060  -0.262344  -0.384794  -0.509690  0.096749  -0.029240  9.725609  33.36  0.000  0.000  0.000  
1061  -0.255655  -0.339346  -0.508942  0.096125  -0.031334  9.729904  33.35  0.000  0.000  0.000  
1062  -0.255805  -0.308685  -0.501019  0.108712  -0.028589  9.729250  33.35  0.000  0.000  0.000  
1063  -0.232183  -0.337465  -0.554432  0.105764  -0.024647  9.728718  33.35  0.000  0.000  0.000  
1064  -0.286151  -0.316263  -0.538995  0.101462  -0.036154  9.727821  33.35  0.000  0.000  0.000  
1065  -0.255509  -0.362388  -0.509222  0.078191  -0.029742  9.738584  33.35  0.000  0.000  0.000  
1066  -0.194634  -0.392404  -0.501848  0.103277  -0.033784  9.730457  33.36  0.000  0.000  0.000  
1067  -0.255259  -0.332283  -0.433360  0.097489  -0.015138  9.721757  33.36  0.000  0.000  0.000  
1068  -0.300191  -0.361992  -0.509588  0.106967  -0.022509  9.744807  33.36  0.000  0.000  0.000  
1069  -0.262608  -0.306787  -0.569304  0.079223  -0.046106  9.751414  33.36  0.000  0.000  0.000  
1070  -0.270748  -0.308148  -0.531371  0.094811  -0.042581  9.742867  33.36  0.000  0.000  0.000  
1071  -0.255687  -0.346661  -0.539257  0.099672  -0.035446  9.729982  33.35  0.000  0.000  0.000  
1072  -0.270122  -0.369420  -0.524623  0.096870  -0.015852  9.735808  33.35  0.000  0.000  0.000  
1073  -0.202402  -0.353449  -0.539225  0.104528  -0.026222  9.754560  33.35  0.000  0.000  0.000  
1074  -0.262423  -0.338334  -0.516748  0.099175  -0.026634  9.717757  33.35  0.000  0.000  0.000  
1075  -0.232696  -0.353572  -0.554453  0.102705  -0.031463  9.726562  33.35  0.000  0.000  0.000  
1076  -0.254299  -0.391753  -0.517433  0.113422  -0.035182  9.747003  33.36  0.000  0.000  0.000  
1077  -0.240878  -0.347012  -0.531551  0.102614  -0.039279  9.741704  33.36  0.000  0.000  0.000  
1078  -0.231896  -0.337695  -0.516705  0.094412  -0.025066  9.711626  33.36  0.000  0.000  0.000  
1079  -0.217150  -0.330848  -0.478658  0.114675  -0.029244  9.748481  33.36  0.000  0.000  0.000  
1080  -0.232033  -0.368126  -0.562355  0.105147  -0.025508  9.740508  33.36  0.000  0.000  0.000  
1081  -0.301028  -0.339331  -0.539363  0.096820  -0.020311  9.741660  33.35  0.000  0.000  0.000  
1082  -0.269939  -0.345744  -0.539554  0.106291  -0.031004  9.740283  33.35  0.000  0.000  0.000  
1083  -0.315852  -0.354942  -0.516981  0.103884  -0.032550  9.735590  33.35  0.000  0.000  0.000  
1084  -0.255176  -0.322351  -0.569399  0.088945  -0.029840  9.755464  33.35  0.000  0.000  0.000  
1085  -0.202203  -0.369035  -0.516757  0.093223  -0.021689  9.738362  33.35  0.000  0.000  0.000  
1086  -0.233399  -0.292278  -0.568742  0.097357  -0.028538  9.717734  33.36  0.000  0.000  0.000  
1087  -0.216934  -0.368123  -0.554728  0.097852  -0.038843  9.726581  33.36  0.000  0.000  0.000  
1088  -0.224723  -0.368127  -0.577379  0.120144  -0.022313  9.719744  33.36  0.000  0.000  0.000  
1089  -0.292940  -0.362414  -0.501912  0.099687  -0.034611  9.724729  33.36  0.000  0.000  0.000  
1090  -0.263099  -0.300924  -0.485919  0.082412  -0.028103  9.720460  33.36  0.000  0.000  0.000  
1091  -0.278769  -0.308668  -0.538837  0.109345  -0.025579  9.719873  33.34  0.000  0.000  0.000  
1092  -0.217270  -0.344733  -0.592201  0.096764  -0.027335  9.728801  33.34  0.000  0.000  0.000  
1093  -0.232576  -0.360933  -0.569688  0.096732  -0.030070  9.733828  33.34  0.000  0.000  0.000  
1094  -0.232547  -0.345998  -0.531731  0.105076  -0.032553  9.741546  33.34  0.000  0.000  0.000  
1095  -0.217657  -0.315756  -0.493482  0.091317  -0.035451  9.712990  33.34  0.000  0.000  0.000  
1096  -0.345805  -0.347256  -0.509539  0.103850  -0.034803  9.753661  33.35  0.000  0.000  0.000  
1097  -0.269786  -0.375821  -0.585282  0.097295  -0.033081  9.743820  33.35  0.000  0.000  0.000  
1098  -0.316850  -0.325201  -0.516389  0.100324  -0.028373  9.745781  33.35  0.000  0.000  0.000  
1099  -0.150358  -0.308155  -0.500489  0.097356  -0.026884  9.739149  33.35  0.000  0.000  0.000  
1100  -0.202713  -0.307505  -0.531098  0.088435  -0.022357  9.734864  33.35  0.000  0.000  0.000  
1101  -0.218385  -0.324036  -0.516047  0.121166  -0.039189  9.727498  33.35  0.000  0.000  0.000  
1102  -0.278399  -0.315957  -0.539017  0.090114  -0.034239  9.733766  33.35  0.000  0.000  0.000  
1103  -0.255268  -0.330088  -0.577015  0.102119  -0.028862  9.745591  33.35  0.000  0.000  0.000  
1104  -0.300419  -0.353138  -0.600177  0.100843  -0.036441  9.751994  33.35  0.000  0.000  0.000  
1105  -0.232717  -0.315478  -0.516241  0.096108  -0.033399  9.729208  33.35  0.000  0.000  0.000  
1106  -0.225015  -0.369064  -0.539495  0.098498  -0.033099  9.732583  33.35  0.000  0.000  0.000  
1107  -0.247666  -0.346141  -0.531791  0.105690  -0.032274  9.725093  33.35  0.000  0.000  0.000  
1108  -0.255463  -0.330907  -0.539157  0.099700  -0.031832  9.742448  33.35  0.000  0.000  0.000  
1109  -0.262924  -0.309032  -0.448242  0.087159  -0.030221  9.742669  33.35  0.000  0.000  0.000  
1110  -0.270782  -0.324251  -0.493718  0.109324  -0.026674  9.736006  33.35  0.000  0.000  0.000  
1111  -0.249051  -0.270433  -0.530612  0.109212  -0.039282  9.719048  33.36  0.000  0.000  0.000  
1112  -0.240757  -0.324341  -0.485977  0.112387  -0.020338  9.719775  33.36  0.000  0.000  0.000  
1113  -0.262885  -0.338783  -0.524183  0.099814  -0.021452  9.725608  33.36  0.000  0.000  0.000  
1114  -0.293236  -0.338743  -0.554518  0.104433  -0.035695  9.758971  33.36  0.000  0.000  0.000  
1115  -0.232563  -0.306736  -0.569130  0.094346  -0.031317  9.714793  33.36  0.000  0.000  0.000  
1116  -0.263503  -0.292749  -0.546216  0.091957  -0.028795  9.738238  33.34  0.000  0.000  0.000  
1117  -0.241346  -0.293404  -0.530862  0.111191  -0.019349  9.728854  33.34  0.000  0.000  0.000  
1118  -0.255424  -0.283605  -0.591613  0.094342  -0.028830  9.751359  33.34  0.000  0.000  0.000  
1119  -0.285600  -0.338694  -0.546947  0.097295  -0.033741  9.735063  33.34  0.000  0.000  0.000  
1120  -0.218397  -0.301179  -0.493120  0.111712  -0.028776  9.712834  33.34  0.000  0.000  0.000  
1121  -0.301614  -0.316013  -0.591889  0.105749  -0.025880  9.722643  33.36  0.000  0.000  0.000  
1122  -0.209713  -0.345245  -0.554365  0.102132  -0.027766  9.743105  33.36  0.000  0.000  0.000  
1123  -0.270597  -0.330023  -0.607263  0.095510  -0.033126  9.729583  33.36  0.000  0.000  0.000  
1124  -0.353132  -0.346811  -0.524755  0.099096  -0.032678  9.742720  33.36  0.000  0.000  0.000  
1125  -0.203175  -0.277922  -0.477725  0.114695  -0.027990  9.735196  33.36  0.000  0.000  0.000  
1126  -0.234181  -0.278566  -0.515442  0.100367  -0.025806  9.723677  33.35  0.000  0.000  0.000  
1127  -0.203656  -0.278511  -0.477594  0.101609  -0.019666  9.743988  33.35  0.000  0.000  0.000  
1128  -0.202790  -0.354504  -0.501315  0.111197  -0.019629  9.719575  33.35  0.000  0.000  0.000  
1129  -0.278622  -0.339913  -0.508954  0.097210  -0.042519  9.730998  33.35  0.000  0.000  0.000  
1130  -0.255284  -0.337847  -0.577091  0.106343  -0.026150  9.730573  33.35  0.000  0.000  0.000  
1131  -0.293780  -0.340337  -0.493882  0.109927  -0.024259  9.755432  33.36  0.000  0.000  0.000  
1132  -0.300967  -0.317081  -0.471090  0.107404  -0.038393  9.752517  33.36  0.000  0.000  0.000  
1133  -0.248375  -0.324833  -0.463309  0.100365  -0.025273  9.736684  33.36  0.000  0.000  0.000  
1134  -0.261830  -0.359901  -0.577638  0.099766  -0.024972  9.748076  33.36  0.000  0.000  0.000  
1135  -0.210019  -0.345155  -0.584525  0.111078  -0.030814  9.733699  33.36  0.000  0.000  0.000  
1136  -0.301894  -0.301572  -0.546287  0.104469  -0.032593  9.745952  33.36  0.000  0.000  0.000  
1137  -0.270405  -0.338574  -0.539346  0.101491  -0.032585  9.737946  33.36  0.000  0.000  0.000  
