Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
4619  -0.252208  -0.373062  -0.490906  0.071386  0.055988  9.719458  30.08  0.000  0.000  0.000  
4620  -0.191107  -0.432182  -0.566875  0.083355  0.051781  9.724561  30.10  0.000  0.000  0.000  
4621  -0.273990  -0.433157  -0.560002  0.080968  0.059616  9.726727  30.10  0.000  0.000  0.000  
4622  -0.230020  -0.334195  -0.512824  0.061843  0.054832  9.716514  30.10  0.000  0.000  0.000  
4623  -0.205932  -0.416974  -0.574838  0.079032  0.047399  9.711541  30.10  0.000  0.000  0.000  
4624  -0.282889  -0.333842  -0.558344  0.080301  0.044440  9.713903  30.10  0.000  0.000  0.000  
4625  -0.267390  -0.357220  -0.528594  0.073721  0.050739  9.727372  30.11  0.000  0.000  0.000  
4626  -0.281841  -0.394752  -0.574744  0.082643  0.047186  9.702293  30.11  0.000  0.000  0.000  
4627  -0.297365  -0.380290  -0.536589  0.076705  0.050137  9.728710  30.11  0.000  0.000  0.000  
4628  -0.206233  -0.431319  -0.619720  0.073250  0.054160  9.718706  30.11  0.000  0.000  0.000  
4629  -0.312964  -0.357613  -0.528507  0.081037  0.059603  9.726217  30.11  0.000  0.000  0.000  
4630  -0.237647  -0.325479  -0.573102  0.078617  0.054042  9.715314  30.11  0.000  0.000  0.000  
4631  -0.289600  -0.388024  -0.529274  0.075570  0.060397  9.733497  30.11  0.000  0.000  0.000  
4632  -0.260048  -0.325308  -0.596162  0.086378  0.057398  9.707294  30.11  0.000  0.000  0.000  
4633  -0.229389  -0.388271  -0.483453  0.072523  0.050054  9.722171  30.11  0.000  0.000  0.000  
4634  -0.289518  -0.402289  -0.582173  0.060028  0.055757  9.732733  30.11  0.000  0.000  0.000  
4635  -0.244248  -0.364567  -0.536622  0.075491  0.057342  9.729811  30.10  0.000  0.000  0.000  
4636  -0.214401  -0.356732  -0.528472  0.063551  0.051994  9.725156  30.10  0.000  0.000  0.000  
4637  -0.206379  -0.392867  -0.634612  0.090525  0.052131  9.715273  30.10  0.000  0.000  0.000  
4638  -0.206758  -0.348903  -0.536086  0.078930  0.038910  9.736328  30.10  0.000  0.000  0.000  
4639  -0.252002  -0.347483  -0.634450  0.065423  0.059664  9.721069  30.10  0.000  0.000  0.000  
4640  -0.206906  -0.334053  -0.513272  0.075511  0.056479  9.715886  30.09  0.000  0.000  0.000  
4641  -0.207727  -0.319235  -0.482083  0.073959  0.068043  9.726507  30.09  0.000  0.000  0.000  
4642  -0.266772  -0.410863  -0.521834  0.088760  0.060510  9.715040  30.09  0.000  0.000  0.000  
4643  -0.221496  -0.370988  -0.589418  0.070103  0.050891  9.701984  30.09  0.000  0.000  0.000  
4644  -0.191492  -0.355407  -0.589002  0.077325  0.054596  9.712154  30.09  0.000  0.000  0.000  
4645  -0.290221  -0.317977  -0.596361  0.087597  0.064173  9.718546  30.09  0.000  0.000  0.000  
4646  -0.245742  -0.319557  -0.481964  0.082881  0.057057  9.719106  30.09  0.000  0.000  0.000  
4647  -0.305164  -0.372263  -0.558946  0.076832  0.057127  9.719464  30.09  0.000  0.000  0.000  
4648  -0.199756  -0.333196  -0.550444  0.081092  0.066466  9.741570  30.09  0.000  0.000  0.000  
4649  -0.222638  -0.333807  -0.527656  0.070903  0.059788  9.730675  30.09  0.000  0.000  0.000  
4650  -0.229751  -0.356406  -0.550872  0.072006  0.054595  9.740862  30.11  0.000  0.000  0.000  
4651  -0.312395  -0.395704  -0.536764  0.077541  0.072830  9.728722  30.11  0.000  0.000  0.000  
4652  -0.230374  -0.309960  -0.580254  0.088123  0.044476  9.720005  30.11  0.000  0.000  0.000  
4653  -0.252563  -0.350406  -0.475377  0.081657  0.065621  9.728773  30.11  0.000  0.000  0.000  
4654  -0.237055  -0.349610  -0.513508  0.066569  0.058585  9.727680  30.11  0.000  0.000  0.000  
4655  -0.281893  -0.364375  -0.567129  0.078444  0.053251  9.704692  30.09  0.000  0.000  0.000  
4656  -0.266757  -0.417919  -0.552021  0.067300  0.064366  9.718069  30.09  0.000  0.000  0.000  
4657  -0.244481  -0.386120  -0.604216  0.075618  0.052779  9.710160  30.09  0.000  0.000  0.000  
4658  -0.275373  -0.349450  -0.535639  0.084598  0.053700  9.731953  30.09  0.000  0.000  0.000  
4659  -0.206473  -0.416597  -0.589251  0.071499  0.059053  9.723765  30.09  0.000  0.000  0.000  
4660  -0.237052  -0.394660  -0.551233  0.072082  0.058741  9.739079  30.11  0.000  0.000  0.000  
4661  -0.184576  -0.340835  -0.542919  0.082810  0.057125  9.722540  30.11  0.000  0.000  0.000  
4662  -0.282620  -0.327407  -0.498341  0.067715  0.054911  9.723570  30.11  0.000  0.000  0.000  
4663  -0.237102  -0.340681  -0.581323  0.070251  0.063687  9.715276  30.11  0.000  0.000  0.000  
4664  -0.290434  -0.340969  -0.588562  0.082822  0.055493  9.731044  30.11  0.000  0.000  0.000  
4665  -0.274977  -0.348223  -0.604006  0.064768  0.047489  9.708933  30.11  0.000  0.000  0.000  
4666  -0.230061  -0.326273  -0.527854  0.081024  0.060243  9.728444  30.11  0.000  0.000  0.000  
4667  -0.214526  -0.394995  -0.520787  0.084114  0.063157  9.726377  30.11  0.000  0.000  0.000  
4668  -0.237408  -0.333577  -0.550776  0.085137  0.054159  9.724781  30.11  0.000  0.000  0.000  
4669  -0.214306  -0.371430  -0.558762  0.076144  0.052647  9.734776  30.11  0.000  0.000  0.000  
4670  -0.244703  -0.364635  -0.528516  0.081650  0.064285  9.721356  30.10  0.000  0.000  0.000  
4671  -0.229405  -0.403237  -0.498521  0.076844  0.058318  9.719279  30.10  0.000  0.000  0.000  
4672  -0.192379  -0.341584  -0.504938  0.067262  0.053699  9.722741  30.10  0.000  0.000  0.000  
4673  -0.252868  -0.311498  -0.512698  0.074306  0.047788  9.729625  30.10  0.000  0.000  0.000  
4674  -0.244451  -0.371587  -0.566540  0.066730  0.069193  9.720217  30.10  0.000  0.000  0.000  
4675  -0.229248  -0.395491  -0.506255  0.067904  0.066743  9.717694  30.10  0.000  0.000  0.000  
4676  -0.184797  -0.325973  -0.520016  0.069794  0.070020  9.702618  30.10  0.000  0.000  0.000  
4677  -0.176758  -0.380526  -0.460260  0.075623  0.057768  9.721076  30.10  0.000  0.000  0.000  
4678  -0.192040  -0.357183  -0.490279  0.080525  0.069623  9.718754  30.10  0.000  0.000  0.000  
4679  -0.259616  -0.342359  -0.506200  0.078530  0.062274  9.707976  30.10  0.000  0.000  0.000  
4680  -0.275252  -0.326586  -0.535782  0.073171  0.053917  9.705745  30.08  0.000  0.000  0.000  
4681  -0.207770  -0.303111  -0.527276  0.070212  0.051255  9.721415  30.08  0.000  0.000  0.000  
4682  -0.245214  -0.319501  -0.490160  0.080391  0.059487  9.719711  30.08  0.000  0.000  0.000  
4683  -0.268267  -0.325845  -0.565207  0.081624  0.047615  9.724694  30.08  0.000  0.000  0.000  
4684  -0.221799  -0.372086  -0.528707  0.067767  0.054910  9.723627  30.08  0.000  0.000  0.000  
4685  -0.252706  -0.357005  -0.527994  0.073211  0.048921  9.725994  30.09  0.000  0.000  0.000  
4686  -0.259982  -0.357698  -0.498209  0.072060  0.063519  9.738845  30.09  0.000  0.000  0.000  
4687  -0.282210  -0.365041  -0.529027  0.073154  0.057526  9.706886  30.09  0.000  0.000  0.000  
4688  -0.192125  -0.324934  -0.580667  0.083371  0.053830  9.706625  30.09  0.000  0.000  0.000  
4689  -0.199517  -0.371519  -0.543209  0.068560  0.065293  9.736213  30.09  0.000  0.000  0.000  
4690  -0.177037  -0.372708  -0.467454  0.074506  0.060049  9.714883  30.11  0.000  0.000  0.000  
4691  -0.275477  -0.325543  -0.588297  0.075645  0.054026  9.712918  30.11  0.000  0.000  0.000  
4692  -0.252886  -0.348486  -0.573020  0.069831  0.064306  9.716526  30.11  0.000  0.000  0.000  
4693  -0.206047  -0.402417  -0.536981  0.070679  0.052818  9.709286  30.11  0.000  0.000  0.000  
4694  -0.237830  -0.333938  -0.527627  0.091356  0.071143  9.741725  30.11  0.000  0.000  0.000  
4695  -0.245521  -0.304194  -0.489776  0.068360  0.048880  9.721119  30.11  0.000  0.000  0.000  
4696  -0.222614  -0.356695  -0.527693  0.079340  0.058499  9.698871  30.11  0.000  0.000  0.000  
4697  -0.238019  -0.280941  -0.504752  0.065312  0.046549  9.722548  30.11  0.000  0.000  0.000  
4698  -0.244410  -0.379509  -0.551509  0.078017  0.060512  9.709523  30.11  0.000  0.000  0.000  
4699  -0.252869  -0.333520  -0.557953  0.090108  0.064214  9.722248  30.11  0.000  0.000  0.000  
4700  -0.237273  -0.410023  -0.543422  0.070955  0.056201  9.730742  30.11  0.000  0.000  0.000  
4701  -0.238178  -0.310709  -0.542273  0.069732  0.055184  9.707959  30.11  0.000  0.000  0.000  
4702  -0.193034  -0.303048  -0.519199  0.068485  0.048777  9.715988  30.11  0.000  0.000  0.000  
4703  -0.275421  -0.342101  -0.520494  0.081039  0.058533  9.732854  30.11  0.000  0.000  0.000  
4704  -0.237237  -0.394917  -0.535921  0.079444  0.071847  9.709674  30.11  0.000  0.000  0.000  
4705  -0.230307  -0.348973  -0.535097  0.063301  0.069112  9.714447  30.12  0.000  0.000  0.000  
4706  -0.268766  -0.343172  -0.451467  0.084919  0.070329  9.727181  30.12  0.000  0.000  0.000  
4707  -0.260251  -0.365712  -0.475252  0.070734  0.040913  9.711917  30.12  0.000  0.000  0.000  
4708  -0.260655  -0.325926  -0.557701  0.064815  0.043044  9.726749  30.12  0.000  0.000  0.000  
4709  -0.244402  -0.417363  -0.566613  0.075478  0.034866  9.710647  30.12  0.000  0.000  0.000  
4710  -0.237092  -0.394941  -0.536101  0.080492  0.060576  9.714356  30.11  0.000  0.000  0.000  
4711  -0.290584  -0.349721  -0.528043  0.069686  0.054767  9.717371  30.11  0.000  0.000  0.000  
4712  -0.305973  -0.319451  -0.520219  0.076300  0.061612  9.735211  30.11  0.000  0.000  0.000  
4713  -0.230242  -0.311131  -0.520083  0.091043  0.046848  9.751892  30.11  0.000  0.000  0.000  
4714  -0.237630  -0.310513  -0.558035  0.065353  0.048909  9.721024  30.11  0.000  0.000  0.000  
4715  -0.184157  -0.355873  -0.558526  0.070768  0.053534  9.715720  30.10  0.000  0.000  0.000  
4716  -0.245277  -0.333741  -0.542880  0.072027  0.051127  9.715631  30.10  0.000  0.000  0.000  
4717  -0.312694  -0.388026  -0.536392  0.080937  0.046917  9.718828  30.10  0.000  0.000  0.000  
4718  -0.222063  -0.371325  -0.566089  0.074387  0.050765  9.729217  30.10  0.000  0.000  0.000  
4719  -0.221618  -0.385649  -0.619438  0.063679  0.059735  9.724004  30.10  0.000  0.000  0.000  
4720  -0.222597  -0.309925  -0.580494  0.075643  0.059248  9.736115  30.10  0.000  0.000  0.000  
4721  -0.260369  -0.371598  -0.565611  0.059617  0.056086  9.718778  30.10  0.000  0.000  0.000  
4722  -0.215321  -0.310811  -0.527319  0.079900  0.061973  9.724683  30.10  0.000  0.000  0.000  
4723  -0.222047  -0.386583  -0.566113  0.066622  0.049318  9.743373  30.10  0.000  0.000  0.000  
4724  -0.268173  -0.333919  -0.542701  0.067221  0.044124  9.721945  30.10  0.000  0.000  0.000  
4725  -0.268761  -0.334396  -0.511806  0.067492  0.059673  9.723169  30.12  0.000  0.000  0.000  
4726  -0.306004  -0.365788  -0.490027  0.080685  0.070259  9.721170  30.12  0.000  0.000  0.000  
4727  -0.199734  -0.341258  -0.527847  0.077945  0.049584  9.731815  30.12  0.000  0.000  0.000  
4728  -0.244649  -0.372990  -0.490876  0.071318  0.049559  9.726912  30.12  0.000  0.000  0.000  
4729  -0.305418  -0.387333  -0.566177  0.067334  0.053608  9.718139  30.12  0.000  0.000  0.000  
4730  -0.253529  -0.273535  -0.496784  0.085140  0.049448  9.728506  30.12  0.000  0.000  0.000  
4731  -0.244608  -0.379333  -0.558806  0.073148  0.048472  9.733634  30.12  0.000  0.000  0.000  
4732  -0.222671  -0.333514  -0.542699  0.078007  0.050045  9.724760  30.12  0.000  0.000  0.000  
4733  -0.260748  -0.357858  -0.482176  0.076263  0.046519  9.727120  30.12  0.000  0.000  0.000  
4734  -0.199163  -0.395755  -0.475778  0.073192  0.056138  9.728293  30.12  0.000  0.000  0.000  
4735  -0.199599  -0.357255  -0.490310  0.075018  0.058018  9.733929  30.10  0.000  0.000  0.000  
4736  -0.282360  -0.372213  -0.551469  0.081111  0.070213  9.718657  30.10  0.000  0.000  0.000  
4737  -0.238010  -0.325418  -0.572653  0.073946  0.057915  9.728181  30.10  0.000  0.000  0.000  
4738  -0.238137  -0.318631  -0.527242  0.079382  0.064204  9.716165  30.10  0.000  0.000  0.000  
4739  -0.267909  -0.334681  -0.505319  0.078107  0.065554  9.723457  30.10  0.000  0.000  0.000  
4740  -0.230311  -0.365952  -0.444595  0.077616  0.066470  9.708729  30.11  0.000  0.000  0.000  
4741  -0.245297  -0.364106  -0.550405  0.068595  0.058328  9.715690  30.11  0.000  0.000  0.000  
4742  -0.260160  -0.357381  -0.513072  0.074394  0.049779  9.708840  30.11  0.000  0.000  0.000  
4743  -0.200101  -0.356597  -0.519855  0.079807  0.044203  9.732828  30.11  0.000  0.000  0.000  
4744  -0.215698  -0.310318  -0.549478  0.076285  0.048935  9.728504  30.11  0.000  0.000  0.000  
4745  -0.192415  -0.364893  -0.482275  0.064999  0.061419  9.719190  30.13  0.000  0.000  0.000  
4746  -0.260689  -0.319010  -0.519947  0.072090  0.055913  9.716077  30.13  0.000  0.000  0.000  
4747  -0.237059  -0.395234  -0.521058  0.068436  0.053833  9.730355  30.13  0.000  0.000  0.000  
4748  -0.237490  -0.347958  -0.595928  0.075747  0.063059  9.716806  30.13  0.000  0.000  0.000  
4749  -0.229678  -0.394846  -0.535890  0.069089  0.052941  9.715314  30.13  0.000  0.000  0.000  
4750  -0.260539  -0.378910  -0.580486  0.089000  0.056985  9.718822  30.12  0.000  0.000  0.000  
4751  -0.268009  -0.394252  -0.580631  0.084924  0.066565  9.717834  30.12  0.000  0.000  0.000  
4752  -0.298193  -0.334241  -0.543092  0.079177  0.049527  9.729543  30.12  0.000  0.000  0.000  
4753  -0.305720  -0.364830  -0.543171  0.069785  0.061089  9.735799  30.12  0.000  0.000  0.000  
4754  -0.238372  -0.295133  -0.557111  0.078055  0.048585  9.710966  30.12  0.000  0.000  0.000  
4755  -0.192399  -0.340144  -0.580331  0.078132  0.060469  9.739008  30.12  0.000  0.000  0.000  
4756  -0.199667  -0.348467  -0.550558  0.075013  0.052223  9.711993  30.12  0.000  0.000  0.000  
4757  -0.200318  -0.324756  -0.587454  0.077520  0.052386  9.722128  30.12  0.000  0.000  0.000  
4758  -0.230612  -0.311644  -0.489458  0.070290  0.056119  9.725974  30.12  0.000  0.000  0.000  
4759  -0.192160  -0.348243  -0.558004  0.070846  0.054572  9.739115  30.12  0.000  0.000  0.000  
4760  -0.230689  -0.318828  -0.511989  0.074490  0.053378  9.741221  30.11  0.000  0.000  0.000  
4761  -0.207098  -0.363528  -0.565836  0.093645  0.060539  9.719368  30.11  0.000  0.000  0.000  
4762  -0.282510  -0.417813  -0.558839  0.067955  0.054983  9.727928  30.11  0.000  0.000  0.000  
4763  -0.170034  -0.325196  -0.549680  0.075814  0.064923  9.720678  30.11  0.000  0.000  0.000  
4764  -0.290842  -0.349966  -0.512641  0.071464  0.048297  9.723760  30.11  0.000  0.000  0.000  
4765  -0.282743  -0.372293  -0.543452  0.083439  0.054647  9.718305  30.12  0.000  0.000  0.000  
4766  -0.283184  -0.310765  -0.565514  0.083480  0.062413  9.718228  30.12  0.000  0.000  0.000  
4767  -0.214599  -0.356556  -0.535769  0.075063  0.061258  9.715825  30.12  0.000  0.000  0.000  
4768  -0.229619  -0.355997  -0.573661  0.082809  0.058183  9.715317  30.12  0.000  0.000  0.000  
4769  -0.200198  -0.363922  -0.534820  0.069196  0.052042  9.699729  30.12  0.000  0.000  0.000  
4770  -0.199598  -0.363878  -0.543106  0.074932  0.043633  9.731536  30.14  0.000  0.000  0.000  
4771  -0.254059  -0.295613  -0.533843  0.078841  0.058178  9.744810  30.14  0.000  0.000  0.000  
4772  -0.275314  -0.379254  -0.573430  0.063900  0.068059  9.722269  30.14  0.000  0.000  0.000  
4773  -0.207634  -0.355955  -0.557628  0.076956  0.057568  9.743009  30.14  0.000  0.000  0.000  
4774  -0.245252  -0.324824  -0.610785  0.070838  0.049902  9.713467  30.14  0.000  0.000  0.000  
4775  -0.245097  -0.410913  -0.497874  0.079399  0.060378  9.735020  30.11  0.000  0.000  0.000  
4776  -0.222481  -0.364489  -0.520319  0.070357  0.062375  9.740853  30.11  0.000  0.000  0.000  
4777  -0.290939  -0.357290  -0.527606  0.075121  0.049286  9.714947  30.11  0.000  0.000  0.000  
4778  -0.215122  -0.347836  -0.587911  0.077499  0.050961  9.710012  30.11  0.000  0.000  0.000  
4779  -0.208255  -0.319291  -0.473887  0.078833  0.064286  9.720300  30.11  0.000  0.000  0.000  
4780  -0.253403  -0.342352  -0.489418  0.078100  0.048828  9.723888  30.13  0.000  0.000  0.000  
4781  -0.222934  -0.372760  -0.482049  0.075206  0.057284  9.727210  30.13  0.000  0.000  0.000  
4782  -0.192514  -0.364015  -0.527404  0.075234  0.063107  9.719225  30.13  0.000  0.000  0.000  
4783  -0.237778  -0.364315  -0.535242  0.075760  0.057024  9.713717  30.13  0.000  0.000  0.000  
4784  -0.222481  -0.364489  -0.520319  0.094744  0.048298  9.736008  30.13  0.000  0.000  0.000  
4785  -0.222912  -0.317213  -0.595189  0.079346  0.059639  9.727454  30.12  0.000  0.000  0.000  
4786  -0.275705  -0.341480  -0.550310  0.079296  0.053405  9.713762  30.12  0.000  0.000  0.000  
4787  -0.245624  -0.348939  -0.542454  0.083026  0.063021  9.718856  30.12  0.000  0.000  0.000  
4788  -0.238338  -0.333854  -0.526997  0.087815  0.062558  9.728446  30.12  0.000  0.000  0.000  
4789  -0.221863  -0.418131  -0.513558  0.087066  0.058064  9.711405  30.12  0.000  0.000  0.000  
4790  -0.230068  -0.357071  -0.512770  0.085262  0.058392  9.727735  30.11  0.000  0.000  0.000  
4791  -0.206971  -0.402120  -0.543378  0.085289  0.055508  9.701826  30.11  0.000  0.000  0.000  
4792  -0.283089  -0.357267  -0.527935  0.085356  0.062756  9.705975  30.11  0.000  0.000  0.000  
4793  -0.238465  -0.295262  -0.549455  0.073342  0.054753  9.718707  30.11  0.000  0.000  0.000  
4794  -0.229295  -0.393186  -0.626867  0.087650  0.057958  9.706137  30.11  0.000  0.000  0.000  
4795  -0.245059  -0.402429  -0.543170  0.080466  0.046501  9.728415  30.11  0.000  0.000  0.000  
4796  -0.162187  -0.348775  -0.512305  0.066687  0.053275  9.731628  30.11  0.000  0.000  0.000  
4797  -0.267898  -0.357136  -0.527965  0.070374  0.061830  9.712195  30.11  0.000  0.000  0.000  
4798  -0.252944  -0.357109  -0.520158  0.070882  0.048565  9.706106  30.11  0.000  0.000  0.000  
4799  -0.283571  -0.326244  -0.549956  0.076982  0.058303  9.718844  30.11  0.000  0.000  0.000  
4800  -0.297918  -0.387683  -0.543448  0.087637  0.051188  9.727212  30.13  0.000  0.000  0.000  
4801  -0.283175  -0.356822  -0.550454  0.090003  0.047835  9.740715  30.13  0.000  0.000  0.000  
4802  -0.328773  -0.372754  -0.535258  0.080129  0.067195  9.717016  30.13  0.000  0.000  0.000  
4803  -0.253373  -0.356464  -0.549793  0.073987  0.050291  9.735953  30.13  0.000  0.000  0.000  
4804  -0.222858  -0.357373  -0.489681  0.069013  0.040577  9.724925  30.13  0.000  0.000  0.000  
4805  -0.261078  -0.287859  -0.549623  0.075042  0.050362  9.739927  30.13  0.000  0.000  0.000  
4806  -0.245671  -0.380018  -0.512238  0.078787  0.049745  9.709758  30.13  0.000  0.000  0.000  
4807  -0.283755  -0.326501  -0.534643  0.075284  0.063402  9.703380  30.13  0.000  0.000  0.000  
4808  -0.253272  -0.301935  -0.610238  0.079941  0.058164  9.713034  30.13  0.000  0.000  0.000  
4809  -0.222034  -0.417241  -0.558596  0.072150  0.053869  9.702979  30.13  0.000  0.000  0.000  
4810  -0.245667  -0.364619  -0.519780  0.080535  0.049311  9.719215  30.13  0.000  0.000  0.000  
4811  -0.245421  -0.372144  -0.527628  0.070889  0.045312  9.723680  30.13  0.000  0.000  0.000  
4812  -0.208064  -0.318461  -0.519374  0.079285  0.051178  9.722340  30.13  0.000  0.000  0.000  
4813  -0.252644  -0.371410  -0.573327  0.083969  0.042806  9.724328  30.13  0.000  0.000  0.000  
4814  -0.268970  -0.311765  -0.496456  0.075169  0.051183  9.720555  30.13  0.000  0.000  0.000  
4815  -0.237929  -0.364864  -0.504887  0.070866  0.045502  9.733603  30.14  0.000  0.000  0.000  
4816  -0.305354  -0.379716  -0.566255  0.091273  0.059459  9.724209  30.14  0.000  0.000  0.000  
4817  -0.260473  -0.409720  -0.565492  0.063898  0.053727  9.722896  30.14  0.000  0.000  0.000  
4818  -0.185500  -0.340538  -0.549316  0.088879  0.042612  9.716978  30.14  0.000  0.000  0.000  
4819  -0.253374  -0.318036  -0.564865  0.085348  0.056069  9.700035  30.14  0.000  0.000  0.000  
4820  -0.207993  -0.342075  -0.481760  0.065029  0.059764  9.726544  30.13  0.000  0.000  0.000  
4821  -0.208202  -0.317864  -0.549370  0.070400  0.054129  9.715857  30.13  0.000  0.000  0.000  
4822  -0.328820  -0.333601  -0.587982  0.078109  0.050086  9.727212  30.13  0.000  0.000  0.000  
4823  -0.268947  -0.326450  -0.526656  0.083072  0.058054  9.709166  30.13  0.000  0.000  0.000  
4824  -0.245554  -0.334126  -0.519911  0.072247  0.068442  9.715332  30.13  0.000  0.000  0.000  
4825  -0.230589  -0.326329  -0.519658  0.066691  0.049567  9.725206  30.12  0.000  0.000  0.000  
4826  -0.305872  -0.365379  -0.512816  0.068034  0.063421  9.731891  30.12  0.000  0.000  0.000  
4827  -0.208021  -0.333007  -0.557141  0.082309  0.050135  9.732016  30.12  0.000  0.000  0.000  
4828  -0.283812  -0.341747  -0.534578  0.090193  0.055264  9.723245  30.12  0.000  0.000  0.000  
4829  -0.260845  -0.365183  -0.497141  0.065148  0.065441  9.711050  30.12  0.000  0.000  0.000  
4830  -0.253095  -0.394506  -0.557691  0.072430  0.069662  9.717090  30.14  0.000  0.000  0.000  
4831  -0.283551  -0.357908  -0.489654  0.078161  0.053671  9.727259  30.14  0.000  0.000  0.000  
4832  -0.275936  -0.372815  -0.504781  0.071031  0.054167  9.718248  30.14  0.000  0.000  0.000  
4833  -0.230330  -0.364512  -0.519989  0.083468  0.047870  9.707724  30.14  0.000  0.000  0.000  
4834  -0.283498  -0.326256  -0.550045  0.086521  0.057021  9.719254  30.14  0.000  0.000  0.000  
4835  -0.215906  -0.326114  -0.519057  0.070950  0.046580  9.727644  30.13  0.000  0.000  0.000  
4836  -0.238634  -0.342582  -0.466298  0.079300  0.041490  9.715752  30.13  0.000  0.000  0.000  
4837  -0.223196  -0.318171  -0.542044  0.069221  0.059546  9.717292  30.13  0.000  0.000  0.000  
4838  -0.282725  -0.394175  -0.596274  0.072814  0.060892  9.727139  30.13  0.000  0.000  0.000  
4839  -0.252661  -0.418180  -0.520526  0.086730  0.072120  9.728118  30.13  0.000  0.000  0.000  
4840  -0.283958  -0.373528  -0.466530  0.078882  0.052025  9.704197  30.14  0.000  0.000  0.000  
4841  -0.245590  -0.387660  -0.512340  0.072207  0.052218  9.742064  30.14  0.000  0.000  0.000  
4842  -0.268723  -0.325913  -0.557101  0.064896  0.039623  9.735626  30.14  0.000  0.000  0.000  
4843  -0.200234  -0.348803  -0.527230  0.079319  0.053009  9.724420  30.14  0.000  0.000  0.000  
4844  -0.192901  -0.341066  -0.526917  0.081684  0.046333  9.720276  30.14  0.000  0.000  0.000  
4845  -0.260670  -0.349094  -0.542605  0.071966  0.034458  9.718931  30.14  0.000  0.000  0.000  
4846  -0.216179  -0.311100  -0.503630  0.072793  0.051010  9.741679  30.14  0.000  0.000  0.000  
4847  -0.290702  -0.357186  -0.535442  0.072195  0.062057  9.725146  30.14  0.000  0.000  0.000  
4848  -0.275900  -0.387933  -0.512372  0.087970  0.070794  9.721956  30.14  0.000  0.000  0.000  
4849  -0.245383  -0.363661  -0.572924  0.081732  0.052841  9.716896  30.14  0.000  0.000  0.000  
4850  -0.261060  -0.379973  -0.519505  0.080174  0.062250  9.708495  30.13  0.000  0.000  0.000  
4851  -0.268823  -0.318412  -0.549433  0.078184  0.052478  9.727482  30.13  0.000  0.000  0.000  
4852  -0.276112  -0.348896  -0.557348  0.070977  0.049385  9.749516  30.13  0.000  0.000  0.000  
4853  -0.199925  -0.409161  -0.565339  0.071003  0.048321  9.725064  30.13  0.000  0.000  0.000  
4854  -0.283781  -0.365642  -0.481830  0.061019  0.066904  9.723096  30.13  0.000  0.000  0.000  
4855  -0.215477  -0.325180  -0.572382  0.080077  0.069802  9.728267  30.15  0.000  0.000  0.000  
4856  -0.222599  -0.363751  -0.557880  0.074583  0.058777  9.711069  30.15  0.000  0.000  0.000  
4857  -0.267995  -0.362881  -0.625890  0.078109  0.049073  9.736773  30.15  0.000  0.000  0.000  
4858  -0.313413  -0.357108  -0.550576  0.085372  0.061001  9.708046  30.15  0.000  0.000  0.000  
4859  -0.223639  -0.348897  -0.526421  0.070427  0.044356  9.736302  30.15  0.000  0.000  0.000  
4860  -0.299087  -0.319411  -0.511812  0.074590  0.054500  9.737621  30.16  0.000  0.000  0.000  
4861  -0.283501  -0.380083  -0.527432  0.081304  0.060353  9.703485  30.16  0.000  0.000  0.000  
4862  -0.216243  -0.357145  -0.488481  0.071824  0.059373  9.709975  30.16  0.000  0.000  0.000  
4863  -0.276288  -0.364985  -0.511885  0.083076  0.055893  9.721272  30.16  0.000  0.000  0.000  
4864  -0.336210  -0.358164  -0.505269  0.081124  0.055970  9.723981  30.16  0.000  0.000  0.000  
4865  -0.291167  -0.373227  -0.489619  0.080507  0.041896  9.706332  30.13  0.000  0.000  0.000  
4866  -0.193055  -0.363638  -0.541817  0.078353  0.061032  9.706279  30.13  0.000  0.000  0.000  
4867  -0.238089  -0.356205  -0.557479  0.063195  0.049421  9.715853  30.13  0.000  0.000  0.000  
4868  -0.245620  -0.333540  -0.549996  0.073289  0.048619  9.710279  30.13  0.000  0.000  0.000  
4869  -0.216488  -0.317815  -0.548501  0.083248  0.063551  9.684371  30.13  0.000  0.000  0.000  
4870  -0.193134  -0.364199  -0.511551  0.085530  0.061715  9.714556  30.17  0.000  0.000  0.000  
4871  -0.253533  -0.317579  -0.587294  0.074622  0.056627  9.723797  30.17  0.000  0.000  0.000  
4872  -0.192894  -0.340493  -0.557093  0.076426  0.058619  9.735261  30.17  0.000  0.000  0.000  
4873  -0.230365  -0.356017  -0.565195  0.069330  0.069916  9.728598  30.17  0.000  0.000  0.000  
4874  -0.238020  -0.371616  -0.550027  0.084823  0.057520  9.713360  30.17  0.000  0.000  0.000  
4875  -0.284523  -0.318458  -0.548774  0.089713  0.054582  9.718775  30.14  0.000  0.000  0.000  
4876  -0.276115  -0.334071  -0.534715  0.078865  0.065159  9.734865  30.14  0.000  0.000  0.000  
4877  -0.193135  -0.325771  -0.526623  0.094251  0.046447  9.732895  30.14  0.000  0.000  0.000  
4878  -0.246412  -0.302610  -0.564090  0.075258  0.055484  9.726980  30.14  0.000  0.000  0.000  
4879  -0.252706  -0.425658  -0.528014  0.073442  0.056420  9.743782  30.14  0.000  0.000  0.000  
4880  -0.246376  -0.349533  -0.503813  0.073576  0.058839  9.714170  30.14  0.000  0.000  0.000  
